PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=235 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=238 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=244 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=250 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=246 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=251 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=243 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=243 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=246 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=233 ms
1444 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=250 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=239 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=233 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=233 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=234 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=238 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=244 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=251 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=256 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=243 ms
1444 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=245 ms
1444 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=233 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=239 ms
1444 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=249 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=256 ms
1444 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=242 ms
1444 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=245 ms
1444 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=234 ms
1444 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=251 ms
1444 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=241 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=238 ms
1444 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=231 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 60 received, 40% packet loss, time 19988ms
rtt min/avg/max/mdev = 226.922/239.116/255.851/6.423 ms, pipe 2
