configuration,attenuation (dB),packet size (B),mean (Mibps),median (Mibps),std (Mibps),min (Mibps),max (Mibps),q1 (Mibps),q3 (Mibps)
pb-178-tdd-low-latency-sr-per-1.cfg,0,512,107.403,107.403,0.0,107.403,107.403,107.403,107.403
pb-178-tdd-low-latency-sr-per-1.cfg,0,512,107.691,107.691,0.0,107.691,107.691,107.691,107.691
pb-178-tdd-low-latency-sr-per-1.cfg,0,512,113.735,113.735,0.0,113.735,113.735,113.735,113.735
pb-178-tdd-low-latency-sr-per-1.cfg,0,512,132.2,132.2,0.0,132.2,132.2,132.2,132.2
pb-178-tdd-low-latency-sr-per-1.cfg,0,512,104.157,104.157,0.0,104.157,104.157,104.157,104.157
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,103.278,103.278,0.0,103.278,103.278,103.278,103.278
pb-178-tdd-low-latency-sr-per-1.cfg,0,512,133.582,133.582,0.0,133.582,133.582,133.582,133.582
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,132.89,132.89,0.0,132.89,132.89,132.89,132.89
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,134.488,134.488,0.0,134.488,134.488,134.488,134.488
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,126.463,126.463,0.0,126.463,126.463,126.463,126.463
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,104.607,104.607,0.0,104.607,104.607,104.607,104.607
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,96.05,96.05,0.0,96.05,96.05,96.05,96.05
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,104.597,104.597,0.0,104.597,104.597,104.597,104.597
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,96.627,96.627,0.0,96.627,96.627,96.627,96.627
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,126.927,126.927,0.0,126.927,126.927,126.927,126.927
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,104.647,104.647,0.0,104.647,104.647,104.647,104.647
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,99.45,99.45,0.0,99.45,99.45,99.45,99.45
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,102.81,102.81,0.0,102.81,102.81,102.81,102.81
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,103.085,103.085,0.0,103.085,103.085,103.085,103.085
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,102.71,102.71,0.0,102.71,102.71,102.71,102.71
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,131.472,131.472,0.0,131.472,131.472,131.472,131.472
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,135.806,135.806,0.0,135.806,135.806,135.806,135.806
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,104.705,104.705,0.0,104.705,104.705,104.705,104.705
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,100.422,100.422,0.0,100.422,100.422,100.422,100.422
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,110.326,110.326,0.0,110.326,110.326,110.326,110.326
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,125.29,125.29,0.0,125.29,125.29,125.29,125.29
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,101.759,101.759,0.0,101.759,101.759,101.759,101.759
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,106.897,106.897,0.0,106.897,106.897,106.897,106.897
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,116.073,116.073,0.0,116.073,116.073,116.073,116.073
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,96.345,96.345,0.0,96.345,96.345,96.345,96.345
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,96.851,96.851,0.0,96.851,96.851,96.851,96.851
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,134.019,134.019,0.0,134.019,134.019,134.019,134.019
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,124.702,124.702,0.0,124.702,124.702,124.702,124.702
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,133.612,133.612,0.0,133.612,133.612,133.612,133.612
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,133.052,133.052,0.0,133.052,133.052,133.052,133.052
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,134.369,134.369,0.0,134.369,134.369,134.369,134.369
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,78.679,78.679,0.0,78.679,78.679,78.679,78.679
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,74.531,74.531,0.0,74.531,74.531,74.531,74.531
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,63.73,63.73,0.0,63.73,63.73,63.73,63.73
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,90.714,90.714,0.0,90.714,90.714,90.714,90.714
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,90.152,90.152,0.0,90.152,90.152,90.152,90.152
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,90.756,90.756,0.0,90.756,90.756,90.756,90.756
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,82.814,82.814,0.0,82.814,82.814,82.814,82.814
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,90.778,90.778,0.0,90.778,90.778,90.778,90.778
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,90.711,90.711,0.0,90.711,90.711,90.711,90.711
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,71.921,71.921,0.0,71.921,71.921,71.921,71.921
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,90.947,90.947,0.0,90.947,90.947,90.947,90.947
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,83.65,83.65,0.0,83.65,83.65,83.65,83.65
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,88.63,88.63,0.0,88.63,88.63,88.63,88.63
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,80.727,80.727,0.0,80.727,80.727,80.727,80.727
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,85.138,85.138,0.0,85.138,85.138,85.138,85.138
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,89.165,89.165,0.0,89.165,89.165,89.165,89.165
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,90.456,90.456,0.0,90.456,90.456,90.456,90.456
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,86.442,86.442,0.0,86.442,86.442,86.442,86.442
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,90.792,90.792,0.0,90.792,90.792,90.792,90.792
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,83.185,83.185,0.0,83.185,83.185,83.185,83.185
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,82.228,82.228,0.0,82.228,82.228,82.228,82.228
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,91.049,91.049,0.0,91.049,91.049,91.049,91.049
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,88.608,88.608,0.0,88.608,88.608,88.608,88.608
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,66.331,66.331,0.0,66.331,66.331,66.331,66.331
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,79.206,79.206,0.0,79.206,79.206,79.206,79.206
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,83.022,83.022,0.0,83.022,83.022,83.022,83.022
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,88.76,88.76,0.0,88.76,88.76,88.76,88.76
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,90.764,90.764,0.0,90.764,90.764,90.764,90.764
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,90.533,90.533,0.0,90.533,90.533,90.533,90.533
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,90.767,90.767,0.0,90.767,90.767,90.767,90.767
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,88.397,88.397,0.0,88.397,88.397,88.397,88.397
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.768,90.768,0.0,90.768,90.768,90.768,90.768
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.386,90.386,0.0,90.386,90.386,90.386,90.386
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,89.597,89.597,0.0,89.597,89.597,89.597,89.597
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.639,90.639,0.0,90.639,90.639,90.639,90.639
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.552,90.552,0.0,90.552,90.552,90.552,90.552
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.651,90.651,0.0,90.651,90.651,90.651,90.651
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,91.591,91.591,0.0,91.591,91.591,91.591,91.591
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.009,90.009,0.0,90.009,90.009,90.009,90.009
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.73,90.73,0.0,90.73,90.73,90.73,90.73
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.471,90.471,0.0,90.471,90.471,90.471,90.471
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.719,90.719,0.0,90.719,90.719,90.719,90.719
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.56,90.56,0.0,90.56,90.56,90.56,90.56
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.593,90.593,0.0,90.593,90.593,90.593,90.593
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.753,90.753,0.0,90.753,90.753,90.753,90.753
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,89.319,89.319,0.0,89.319,89.319,89.319,89.319
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.426,90.426,0.0,90.426,90.426,90.426,90.426
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.401,90.401,0.0,90.401,90.401,90.401,90.401
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,89.031,89.031,0.0,89.031,89.031,89.031,89.031
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.591,90.591,0.0,90.591,90.591,90.591,90.591
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,89.129,89.129,0.0,89.129,89.129,89.129,89.129
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.671,90.671,0.0,90.671,90.671,90.671,90.671
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.68,90.68,0.0,90.68,90.68,90.68,90.68
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,89.219,89.219,0.0,89.219,89.219,89.219,89.219
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,88.785,88.785,0.0,88.785,88.785,88.785,88.785
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,89.216,89.216,0.0,89.216,89.216,89.216,89.216
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,88.863,88.863,0.0,88.863,88.863,88.863,88.863
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,88.843,88.843,0.0,88.843,88.843,88.843,88.843
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.186,90.186,0.0,90.186,90.186,90.186,90.186
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,90.757,90.757,0.0,90.757,90.757,90.757,90.757
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,91.098,91.098,0.0,91.098,91.098,91.098,91.098
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.433,90.433,0.0,90.433,90.433,90.433,90.433
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,89.988,89.988,0.0,89.988,89.988,89.988,89.988
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,86.414,86.414,0.0,86.414,86.414,86.414,86.414
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.728,90.728,0.0,90.728,90.728,90.728,90.728
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,89.936,89.936,0.0,89.936,89.936,89.936,89.936
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,89.623,89.623,0.0,89.623,89.623,89.623,89.623
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,79.253,79.253,0.0,79.253,79.253,79.253,79.253
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.708,90.708,0.0,90.708,90.708,90.708,90.708
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.696,90.696,0.0,90.696,90.696,90.696,90.696
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.695,90.695,0.0,90.695,90.695,90.695,90.695
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.649,90.649,0.0,90.649,90.649,90.649,90.649
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.717,90.717,0.0,90.717,90.717,90.717,90.717
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,70.502,70.502,0.0,70.502,70.502,70.502,70.502
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,89.722,89.722,0.0,89.722,89.722,89.722,89.722
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.827,90.827,0.0,90.827,90.827,90.827,90.827
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.629,90.629,0.0,90.629,90.629,90.629,90.629
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.378,90.378,0.0,90.378,90.378,90.378,90.378
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,81.283,81.283,0.0,81.283,81.283,81.283,81.283
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.419,90.419,0.0,90.419,90.419,90.419,90.419
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.639,90.639,0.0,90.639,90.639,90.639,90.639
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.647,90.647,0.0,90.647,90.647,90.647,90.647
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.642,90.642,0.0,90.642,90.642,90.642,90.642
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.653,90.653,0.0,90.653,90.653,90.653,90.653
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,86.624,86.624,0.0,86.624,86.624,86.624,86.624
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,88.735,88.735,0.0,88.735,88.735,88.735,88.735
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,75.93,75.93,0.0,75.93,75.93,75.93,75.93
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.675,90.675,0.0,90.675,90.675,90.675,90.675
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,82.118,82.118,0.0,82.118,82.118,82.118,82.118
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,90.798,90.798,0.0,90.798,90.798,90.798,90.798
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,103.688,103.688,0.0,103.688,103.688,103.688,103.688
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,104.061,104.061,0.0,104.061,104.061,104.061,104.061
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,91.329,91.329,0.0,91.329,91.329,91.329,91.329
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,114.904,114.904,0.0,114.904,114.904,114.904,114.904
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,104.145,104.145,0.0,104.145,104.145,104.145,104.145
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,104.603,104.603,0.0,104.603,104.603,104.603,104.603
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,104.194,104.194,0.0,104.194,104.194,104.194,104.194
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,104.632,104.632,0.0,104.632,104.632,104.632,104.632
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,110.599,110.599,0.0,110.599,110.599,110.599,110.599
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,111.657,111.657,0.0,111.657,111.657,111.657,111.657
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,103.772,103.772,0.0,103.772,103.772,103.772,103.772
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,100.18,100.18,0.0,100.18,100.18,100.18,100.18
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,104.64,104.64,0.0,104.64,104.64,104.64,104.64
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,112.088,112.088,0.0,112.088,112.088,112.088,112.088
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,100.674,100.674,0.0,100.674,100.674,100.674,100.674
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,103.756,103.756,0.0,103.756,103.756,103.756,103.756
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,104.691,104.691,0.0,104.691,104.691,104.691,104.691
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,80.471,80.471,0.0,80.471,80.471,80.471,80.471
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,80.643,80.643,0.0,80.643,80.643,80.643,80.643
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,97.868,97.868,0.0,97.868,97.868,97.868,97.868
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,88.366,88.366,0.0,88.366,88.366,88.366,88.366
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,120.459,120.459,0.0,120.459,120.459,120.459,120.459
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,104.546,104.546,0.0,104.546,104.546,104.546,104.546
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,104.037,104.037,0.0,104.037,104.037,104.037,104.037
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,89.424,89.424,0.0,89.424,89.424,89.424,89.424
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,110.081,110.081,0.0,110.081,110.081,110.081,110.081
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,82.764,82.764,0.0,82.764,82.764,82.764,82.764
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,95.144,95.144,0.0,95.144,95.144,95.144,95.144
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,104.285,104.285,0.0,104.285,104.285,104.285,104.285
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,116.482,116.482,0.0,116.482,116.482,116.482,116.482
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,122.695,122.695,0.0,122.695,122.695,122.695,122.695
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,119.237,119.237,0.0,119.237,119.237,119.237,119.237
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,104.155,104.155,0.0,104.155,104.155,104.155,104.155
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,103.658,103.658,0.0,103.658,103.658,103.658,103.658
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,113.599,113.599,0.0,113.599,113.599,113.599,113.599
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,103.634,103.634,0.0,103.634,103.634,103.634,103.634
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,122.883,122.883,0.0,122.883,122.883,122.883,122.883
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,113.879,113.879,0.0,113.879,113.879,113.879,113.879
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,122.524,122.524,0.0,122.524,122.524,122.524,122.524
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,111.709,111.709,0.0,111.709,111.709,111.709,111.709
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,118.822,118.822,0.0,118.822,118.822,118.822,118.822
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,103.043,103.043,0.0,103.043,103.043,103.043,103.043
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,122.762,122.762,0.0,122.762,122.762,122.762,122.762
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,119.666,119.666,0.0,119.666,119.666,119.666,119.666
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,109.658,109.658,0.0,109.658,109.658,109.658,109.658
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,106.062,106.062,0.0,106.062,106.062,106.062,106.062
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,104.601,104.601,0.0,104.601,104.601,104.601,104.601
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,104.564,104.564,0.0,104.564,104.564,104.564,104.564
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,114.455,114.455,0.0,114.455,114.455,114.455,114.455
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,106.446,106.446,0.0,106.446,106.446,106.446,106.446
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,112.17,112.17,0.0,112.17,112.17,112.17,112.17
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,118.978,118.978,0.0,118.978,118.978,118.978,118.978
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,119.227,119.227,0.0,119.227,119.227,119.227,119.227
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,108.009,108.009,0.0,108.009,108.009,108.009,108.009
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,109.648,109.648,0.0,109.648,109.648,109.648,109.648
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,106.827,106.827,0.0,106.827,106.827,106.827,106.827
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,117.481,117.481,0.0,117.481,117.481,117.481,117.481
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,123.08,123.08,0.0,123.08,123.08,123.08,123.08
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,115.121,115.121,0.0,115.121,115.121,115.121,115.121
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,119.081,119.081,0.0,119.081,119.081,119.081,119.081
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,114.316,114.316,0.0,114.316,114.316,114.316,114.316
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,113.761,113.761,0.0,113.761,113.761,113.761,113.761
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,122.862,122.862,0.0,122.862,122.862,122.862,122.862
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,118.774,118.774,0.0,118.774,118.774,118.774,118.774
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,120.919,120.919,0.0,120.919,120.919,120.919,120.919
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,113.792,113.792,0.0,113.792,113.792,113.792,113.792
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,118.653,118.653,0.0,118.653,118.653,118.653,118.653
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,114.006,114.006,0.0,114.006,114.006,114.006,114.006
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,120.445,120.445,0.0,120.445,120.445,120.445,120.445
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,113.779,113.779,0.0,113.779,113.779,113.779,113.779
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,113.77,113.77,0.0,113.77,113.77,113.77,113.77
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,113.82,113.82,0.0,113.82,113.82,113.82,113.82
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,122.869,122.869,0.0,122.869,122.869,122.869,122.869
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,118.592,118.592,0.0,118.592,118.592,118.592,118.592
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,123.017,123.017,0.0,123.017,123.017,123.017,123.017
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,119.45,119.45,0.0,119.45,119.45,119.45,119.45
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,123.401,123.401,0.0,123.401,123.401,123.401,123.401
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,113.736,113.736,0.0,113.736,113.736,113.736,113.736
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,113.82,113.82,0.0,113.82,113.82,113.82,113.82
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,113.651,113.651,0.0,113.651,113.651,113.651,113.651
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,120.057,120.057,0.0,120.057,120.057,120.057,120.057
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,123.404,123.404,0.0,123.404,123.404,123.404,123.404
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,122.793,122.793,0.0,122.793,122.793,122.793,122.793
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,114.059,114.059,0.0,114.059,114.059,114.059,114.059
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,120.044,120.044,0.0,120.044,120.044,120.044,120.044
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,117.642,117.642,0.0,117.642,117.642,117.642,117.642
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,117.791,117.791,0.0,117.791,117.791,117.791,117.791
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,118.995,118.995,0.0,118.995,118.995,118.995,118.995
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,113.602,113.602,0.0,113.602,113.602,113.602,113.602
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,117.816,117.816,0.0,117.816,117.816,117.816,117.816
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,45.512,45.512,0.0,45.512,45.512,45.512,45.512
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,45.118,45.118,0.0,45.118,45.118,45.118,45.118
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,45.27,45.27,0.0,45.27,45.27,45.27,45.27
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,44.572,44.572,0.0,44.572,44.572,44.572,44.572
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,23.079,23.079,0.0,23.079,23.079,23.079,23.079
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,44.92,44.92,0.0,44.92,44.92,44.92,44.92
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,43.062,43.062,0.0,43.062,43.062,43.062,43.062
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,44.882,44.882,0.0,44.882,44.882,44.882,44.882
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,44.647,44.647,0.0,44.647,44.647,44.647,44.647
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,44.697,44.697,0.0,44.697,44.697,44.697,44.697
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,35.342,35.342,0.0,35.342,35.342,35.342,35.342
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,23.388,23.388,0.0,23.388,23.388,23.388,23.388
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,44.851,44.851,0.0,44.851,44.851,44.851,44.851
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,44.488,44.488,0.0,44.488,44.488,44.488,44.488
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,45.622,45.622,0.0,45.622,45.622,45.622,45.622
