PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=599 ms
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=571 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=551 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=560 ms
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=552 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=596 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=579 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=554 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=538 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=540 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=572 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=562 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=552 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=546 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=537 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=549 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=604 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=579 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=573 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=580 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=575 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=564 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=558 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=554 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=542 ms
1444 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=588 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=576 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=564 ms
1444 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=556 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=595 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=594 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=582 ms
1444 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=589 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=590 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=595 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=575 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=559 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=558 ms
1444 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=607 ms
1444 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=573 ms
1444 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=564 ms
1444 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=572 ms
1444 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=559 ms
1444 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=595 ms
1444 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=593 ms
1444 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=574 ms
1444 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=573 ms
1444 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=544 ms
1444 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=553 ms
1444 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=346 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=546 ms
1444 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=580 ms
1444 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=588 ms
1444 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=562 ms
1444 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=553 ms
1444 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=547 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=536 ms
1444 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=545 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=587 ms
1444 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=598 ms
1444 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=574 ms
1444 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=580 ms
1444 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=565 ms
