configuration,attenuation (dB),packet size (B),mean (Mibps),median (Mibps),std (Mibps),min (Mibps),max (Mibps),q1 (Mibps),q3 (Mibps)
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,85.305,85.305,0.0,85.305,85.305,85.305,85.305
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,83.492,83.492,0.0,83.492,83.492,83.492,83.492
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,48.419,48.419,0.0,48.419,48.419,48.419,48.419
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,85.684,85.684,0.0,85.684,85.684,85.684,85.684
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,83.62,83.62,0.0,83.62,83.62,83.62,83.62
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,84.469,84.469,0.0,84.469,84.469,84.469,84.469
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,61.031,61.031,0.0,61.031,61.031,61.031,61.031
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,85.145,85.145,0.0,85.145,85.145,85.145,85.145
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,66.92,66.92,0.0,66.92,66.92,66.92,66.92
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,85.695,85.695,0.0,85.695,85.695,85.695,85.695
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,85.902,85.902,0.0,85.902,85.902,85.902,85.902
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,83.513,83.513,0.0,83.513,83.513,83.513,83.513
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,67.124,67.124,0.0,67.124,67.124,67.124,67.124
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,83.147,83.147,0.0,83.147,83.147,83.147,83.147
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,81.115,81.115,0.0,81.115,81.115,81.115,81.115
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,84.859,84.859,0.0,84.859,84.859,84.859,84.859
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,85.245,85.245,0.0,85.245,85.245,85.245,85.245
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,84.178,84.178,0.0,84.178,84.178,84.178,84.178
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,83.921,83.921,0.0,83.921,83.921,83.921,83.921
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,84.415,84.415,0.0,84.415,84.415,84.415,84.415
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,82.386,82.386,0.0,82.386,82.386,82.386,82.386
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,81.453,81.453,0.0,81.453,81.453,81.453,81.453
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,80.916,80.916,0.0,80.916,80.916,80.916,80.916
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,82.462,82.462,0.0,82.462,82.462,82.462,82.462
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,80.113,80.113,0.0,80.113,80.113,80.113,80.113
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,82.778,82.778,0.0,82.778,82.778,82.778,82.778
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,83.669,83.669,0.0,83.669,83.669,83.669,83.669
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,83.434,83.434,0.0,83.434,83.434,83.434,83.434
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,81.108,81.108,0.0,81.108,81.108,81.108,81.108
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,83.487,83.487,0.0,83.487,83.487,83.487,83.487
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,81.006,81.006,0.0,81.006,81.006,81.006,81.006
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,80.556,80.556,0.0,80.556,80.556,80.556,80.556
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,82.607,82.607,0.0,82.607,82.607,82.607,82.607
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,80.451,80.451,0.0,80.451,80.451,80.451,80.451
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,80.833,80.833,0.0,80.833,80.833,80.833,80.833
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,84.269,84.269,0.0,84.269,84.269,84.269,84.269
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,79.365,79.365,0.0,79.365,79.365,79.365,79.365
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,79.641,79.641,0.0,79.641,79.641,79.641,79.641
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,81.464,81.464,0.0,81.464,81.464,81.464,81.464
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,81.266,81.266,0.0,81.266,81.266,81.266,81.266
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,83.251,83.251,0.0,83.251,83.251,83.251,83.251
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,79.093,79.093,0.0,79.093,79.093,79.093,79.093
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,81.862,81.862,0.0,81.862,81.862,81.862,81.862
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,81.587,81.587,0.0,81.587,81.587,81.587,81.587
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,81.715,81.715,0.0,81.715,81.715,81.715,81.715
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,82.23,82.23,0.0,82.23,82.23,82.23,82.23
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,80.737,80.737,0.0,80.737,80.737,80.737,80.737
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,81.111,81.111,0.0,81.111,81.111,81.111,81.111
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,83.27,83.27,0.0,83.27,83.27,83.27,83.27
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,79.802,79.802,0.0,79.802,79.802,79.802,79.802
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,82.218,82.218,0.0,82.218,82.218,82.218,82.218
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,83.598,83.598,0.0,83.598,83.598,83.598,83.598
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,83.479,83.479,0.0,83.479,83.479,83.479,83.479
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,82.916,82.916,0.0,82.916,82.916,82.916,82.916
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,84.539,84.539,0.0,84.539,84.539,84.539,84.539
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,84.472,84.472,0.0,84.472,84.472,84.472,84.472
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,83.135,83.135,0.0,83.135,83.135,83.135,83.135
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,81.933,81.933,0.0,81.933,81.933,81.933,81.933
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,80.301,80.301,0.0,80.301,80.301,80.301,80.301
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,83.371,83.371,0.0,83.371,83.371,83.371,83.371
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,83.73,83.73,0.0,83.73,83.73,83.73,83.73
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,82.398,82.398,0.0,82.398,82.398,82.398,82.398
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,79.319,79.319,0.0,79.319,79.319,79.319,79.319
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,83.869,83.869,0.0,83.869,83.869,83.869,83.869
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,81.236,81.236,0.0,81.236,81.236,81.236,81.236
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,81.889,81.889,0.0,81.889,81.889,81.889,81.889
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,82.97,82.97,0.0,82.97,82.97,82.97,82.97
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,82.747,82.747,0.0,82.747,82.747,82.747,82.747
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,83.308,83.308,0.0,83.308,83.308,83.308,83.308
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,81.713,81.713,0.0,81.713,81.713,81.713,81.713
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,81.674,81.674,0.0,81.674,81.674,81.674,81.674
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,82.851,82.851,0.0,82.851,82.851,82.851,82.851
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,84.291,84.291,0.0,84.291,84.291,84.291,84.291
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,77.124,77.124,0.0,77.124,77.124,77.124,77.124
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,82.198,82.198,0.0,82.198,82.198,82.198,82.198
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,82.816,82.816,0.0,82.816,82.816,82.816,82.816
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,84.75,84.75,0.0,84.75,84.75,84.75,84.75
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,82.803,82.803,0.0,82.803,82.803,82.803,82.803
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,80.504,80.504,0.0,80.504,80.504,80.504,80.504
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,82.638,82.638,0.0,82.638,82.638,82.638,82.638
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,82.917,82.917,0.0,82.917,82.917,82.917,82.917
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,82.392,82.392,0.0,82.392,82.392,82.392,82.392
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,82.514,82.514,0.0,82.514,82.514,82.514,82.514
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,82.017,82.017,0.0,82.017,82.017,82.017,82.017
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,80.142,80.142,0.0,80.142,80.142,80.142,80.142
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,80.866,80.866,0.0,80.866,80.866,80.866,80.866
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.357,83.357,0.0,83.357,83.357,83.357,83.357
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.693,83.693,0.0,83.693,83.693,83.693,83.693
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.881,83.881,0.0,83.881,83.881,83.881,83.881
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,82.71,82.71,0.0,82.71,82.71,82.71,82.71
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.23,83.23,0.0,83.23,83.23,83.23,83.23
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,82.032,82.032,0.0,82.032,82.032,82.032,82.032
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.356,83.356,0.0,83.356,83.356,83.356,83.356
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.015,83.015,0.0,83.015,83.015,83.015,83.015
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,82.661,82.661,0.0,82.661,82.661,82.661,82.661
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.925,83.925,0.0,83.925,83.925,83.925,83.925
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,79.876,79.876,0.0,79.876,79.876,79.876,79.876
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,82.947,82.947,0.0,82.947,82.947,82.947,82.947
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.602,83.602,0.0,83.602,83.602,83.602,83.602
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.769,83.769,0.0,83.769,83.769,83.769,83.769
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,82.331,82.331,0.0,82.331,82.331,82.331,82.331
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,82.73,82.73,0.0,82.73,82.73,82.73,82.73
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.441,83.441,0.0,83.441,83.441,83.441,83.441
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.94,83.94,0.0,83.94,83.94,83.94,83.94
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.775,83.775,0.0,83.775,83.775,83.775,83.775
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,81.637,81.637,0.0,81.637,81.637,81.637,81.637
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,81.539,81.539,0.0,81.539,81.539,81.539,81.539
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.101,83.101,0.0,83.101,83.101,83.101,83.101
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.683,83.683,0.0,83.683,83.683,83.683,83.683
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,83.028,83.028,0.0,83.028,83.028,83.028,83.028
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.94,38.94,0.0,38.94,38.94,38.94,38.94
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.706,38.706,0.0,38.706,38.706,38.706,38.706
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.771,38.771,0.0,38.771,38.771,38.771,38.771
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.63,38.63,0.0,38.63,38.63,38.63,38.63
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.46,38.46,0.0,38.46,38.46,38.46,38.46
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.602,38.602,0.0,38.602,38.602,38.602,38.602
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.769,38.769,0.0,38.769,38.769,38.769,38.769
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.945,38.945,0.0,38.945,38.945,38.945,38.945
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.867,38.867,0.0,38.867,38.867,38.867,38.867
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.674,38.674,0.0,38.674,38.674,38.674,38.674
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.768,38.768,0.0,38.768,38.768,38.768,38.768
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.495,38.495,0.0,38.495,38.495,38.495,38.495
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.629,38.629,0.0,38.629,38.629,38.629,38.629
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,39.169,39.169,0.0,39.169,39.169,39.169,39.169
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.59,38.59,0.0,38.59,38.59,38.59,38.59
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,40.052,40.052,0.0,40.052,40.052,40.052,40.052
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.619,38.619,0.0,38.619,38.619,38.619,38.619
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.706,38.706,0.0,38.706,38.706,38.706,38.706
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.551,38.551,0.0,38.551,38.551,38.551,38.551
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.534,38.534,0.0,38.534,38.534,38.534,38.534
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.595,38.595,0.0,38.595,38.595,38.595,38.595
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.637,38.637,0.0,38.637,38.637,38.637,38.637
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.564,38.564,0.0,38.564,38.564,38.564,38.564
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,39.42,39.42,0.0,39.42,39.42,39.42,39.42
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.512,38.512,0.0,38.512,38.512,38.512,38.512
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.702,38.702,0.0,38.702,38.702,38.702,38.702
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.506,38.506,0.0,38.506,38.506,38.506,38.506
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.733,38.733,0.0,38.733,38.733,38.733,38.733
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.506,38.506,0.0,38.506,38.506,38.506,38.506
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,16,38.581,38.581,0.0,38.581,38.581,38.581,38.581
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.495,38.495,0.0,38.495,38.495,38.495,38.495
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,39.126,39.126,0.0,39.126,39.126,39.126,39.126
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.86,38.86,0.0,38.86,38.86,38.86,38.86
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.652,38.652,0.0,38.652,38.652,38.652,38.652
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.456,38.456,0.0,38.456,38.456,38.456,38.456
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.839,38.839,0.0,38.839,38.839,38.839,38.839
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.752,38.752,0.0,38.752,38.752,38.752,38.752
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.707,38.707,0.0,38.707,38.707,38.707,38.707
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.806,38.806,0.0,38.806,38.806,38.806,38.806
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.669,38.669,0.0,38.669,38.669,38.669,38.669
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.781,38.781,0.0,38.781,38.781,38.781,38.781
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.837,38.837,0.0,38.837,38.837,38.837,38.837
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,39.333,39.333,0.0,39.333,39.333,39.333,39.333
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.809,38.809,0.0,38.809,38.809,38.809,38.809
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.499,38.499,0.0,38.499,38.499,38.499,38.499
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,39.001,39.001,0.0,39.001,39.001,39.001,39.001
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.648,38.648,0.0,38.648,38.648,38.648,38.648
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.965,38.965,0.0,38.965,38.965,38.965,38.965
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.873,38.873,0.0,38.873,38.873,38.873,38.873
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.698,38.698,0.0,38.698,38.698,38.698,38.698
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.758,38.758,0.0,38.758,38.758,38.758,38.758
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.693,38.693,0.0,38.693,38.693,38.693,38.693
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.508,38.508,0.0,38.508,38.508,38.508,38.508
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.827,38.827,0.0,38.827,38.827,38.827,38.827
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,39.069,39.069,0.0,39.069,39.069,39.069,39.069
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.595,38.595,0.0,38.595,38.595,38.595,38.595
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.803,38.803,0.0,38.803,38.803,38.803,38.803
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.869,38.869,0.0,38.869,38.869,38.869,38.869
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,39.558,39.558,0.0,39.558,39.558,39.558,39.558
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,512,38.73,38.73,0.0,38.73,38.73,38.73,38.73
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.665,38.665,0.0,38.665,38.665,38.665,38.665
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.503,38.503,0.0,38.503,38.503,38.503,38.503
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.89,38.89,0.0,38.89,38.89,38.89,38.89
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.638,38.638,0.0,38.638,38.638,38.638,38.638
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.655,38.655,0.0,38.655,38.655,38.655,38.655
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.928,38.928,0.0,38.928,38.928,38.928,38.928
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,39.079,39.079,0.0,39.079,39.079,39.079,39.079
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.79,38.79,0.0,38.79,38.79,38.79,38.79
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.621,38.621,0.0,38.621,38.621,38.621,38.621
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,39.038,39.038,0.0,39.038,39.038,39.038,39.038
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.69,38.69,0.0,38.69,38.69,38.69,38.69
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.652,38.652,0.0,38.652,38.652,38.652,38.652
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.857,38.857,0.0,38.857,38.857,38.857,38.857
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.92,38.92,0.0,38.92,38.92,38.92,38.92
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.706,38.706,0.0,38.706,38.706,38.706,38.706
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.646,38.646,0.0,38.646,38.646,38.646,38.646
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,39.421,39.421,0.0,39.421,39.421,39.421,39.421
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.861,38.861,0.0,38.861,38.861,38.861,38.861
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.588,38.588,0.0,38.588,38.588,38.588,38.588
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.796,38.796,0.0,38.796,38.796,38.796,38.796
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.815,38.815,0.0,38.815,38.815,38.815,38.815
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.477,38.477,0.0,38.477,38.477,38.477,38.477
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.72,38.72,0.0,38.72,38.72,38.72,38.72
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.596,38.596,0.0,38.596,38.596,38.596,38.596
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.615,38.615,0.0,38.615,38.615,38.615,38.615
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,39.118,39.118,0.0,39.118,39.118,39.118,39.118
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.696,38.696,0.0,38.696,38.696,38.696,38.696
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,39.108,39.108,0.0,39.108,39.108,39.108,39.108
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.705,38.705,0.0,38.705,38.705,38.705,38.705
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,30,1436,38.829,38.829,0.0,38.829,38.829,38.829,38.829
