PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=19.4 ms
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=20.2 ms
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=26.5 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=313 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=134 ms
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=66.5 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=344 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=91.5 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=29.6 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=35.2 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=32.2 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=348 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=102 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=32.9 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=40.4 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=28.5 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=26.1 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=340 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=94.1 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=27.0 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=79.0 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=309 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=58.1 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=20.2 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=334 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=92.3 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=25.6 ms
1444 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=19.1 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=329 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=96.2 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=29.9 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=331 ms
1444 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=94.8 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=27.8 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=40.5 ms
1444 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=29.7 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=24.6 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=17.5 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=120 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=60.6 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=54.9 ms
1444 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=36.4 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=319 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=68.1 ms
1444 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=31.2 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=20.3 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=35.1 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=335 ms
1444 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=78.3 ms
1444 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=16.2 ms
1444 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=37.5 ms
1444 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=14.7 ms
1444 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=335 ms
1444 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=97.5 ms
1444 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=25.2 ms
1444 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=15.9 ms
1444 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=23.2 ms
1444 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=130 ms
1444 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=66.6 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=324 ms
1444 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=76.2 ms
1444 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=40.9 ms
1444 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=19.0 ms
1444 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=336 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=97.3 ms
1444 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=38.9 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=25.9 ms
1444 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=20.2 ms
1444 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=351 ms
1444 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=114 ms
1444 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=42.7 ms
1444 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=332 ms
1444 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=77.2 ms
1444 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=12.2 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=26.1 ms
1444 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=31.2 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=22.4 ms
1444 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=341 ms
1444 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=95.2 ms
1444 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=21.9 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=343 ms
1444 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=102 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=28.2 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 83 received, 17% packet loss, time 19894ms
rtt min/avg/max/mdev = 12.167/107.770/351.337/118.189 ms, pipe 2
