PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=219 ms
24 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=221 ms
24 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=231 ms
24 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=229 ms
24 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=228 ms
24 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=224 ms
24 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=229 ms
24 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=224 ms
24 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=217 ms
24 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=221 ms
24 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=215 ms
24 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=230 ms
24 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=219 ms
24 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=214 ms
24 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=224 ms
24 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=227 ms
24 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=225 ms
24 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=211 ms
24 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=217 ms
24 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=125 ms
24 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=226 ms
24 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=228 ms
24 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=226 ms
24 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=218 ms
24 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=221 ms
24 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=226 ms
24 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=217 ms
24 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=218 ms
24 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=219 ms
24 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=217 ms
24 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=227 ms
24 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=221 ms
24 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=209 ms
24 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=214 ms
24 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=226 ms
24 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=218 ms
24 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=226 ms
24 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=221 ms
24 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=221 ms
24 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=241 ms
24 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=227 ms
24 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=221 ms
24 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=217 ms
24 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=226 ms
24 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=231 ms
24 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=219 ms
24 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=126 ms
24 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=226 ms
24 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=221 ms
24 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=126 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 68 received, 32% packet loss, time 19975ms
rtt min/avg/max/mdev = 124.787/217.681/240.582/20.452 ms, pipe 2
