PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=224 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=223 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=239 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=215 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=238 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=132 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=217 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=219 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=224 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=220 ms
1444 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=225 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=210 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=234 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=129 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=216 ms
1444 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=234 ms
1444 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=235 ms
1444 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=116 ms
1444 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=219 ms
1444 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=222 ms
1444 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=222 ms
1444 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=224 ms
1444 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=235 ms
1444 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=228 ms
1444 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=233 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=233 ms
1444 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=222 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 49 received, 51% packet loss, time 20032ms
rtt min/avg/max/mdev = 116.185/221.661/240.497/25.423 ms, pipe 2
