PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=121 ms
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=129 ms
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=104 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=92.6 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=81.7 ms
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=71.8 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=61.0 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=51.6 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=43.2 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=39.3 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=48.2 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=36.9 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=361 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=214 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=206 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=196 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=186 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=175 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=162 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=146 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=129 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=127 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=107 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=115 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=87.6 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=80.1 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=69.8 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=59.2 ms
1444 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=48.4 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=38.5 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=34.7 ms
1444 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=32.2 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=38.6 ms
1444 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=29.9 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=30.8 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=35.2 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=23.5 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=25.2 ms
1444 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=391 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=274 ms
1444 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=249 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=203 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=174 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=160 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=143 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=130 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=111 ms
1444 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=108 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=81.2 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=82.5 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=65.9 ms
1444 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=57.9 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=43.3 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=31.9 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=27.1 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=29.9 ms
1444 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=59.8 ms
