PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=295 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=294 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=296 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=300 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=302 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=320 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=304 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=317 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=308 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=292 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=319 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=295 ms
1444 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=301 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=318 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=296 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=297 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=323 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=302 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=324 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=296 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=301 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=310 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=315 ms
1444 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=328 ms
1444 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=298 ms
1444 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=317 ms
1444 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=299 ms
1444 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=324 ms
1444 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=292 ms
1444 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=296 ms
1444 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=319 ms
1444 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=307 ms
1444 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=296 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=299 ms
1444 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=301 ms
1444 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=315 ms
1444 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=291 ms
1444 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=294 ms
1444 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=297 ms
1444 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=317 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=301 ms
1444 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=321 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 42 received, 58% packet loss, time 20023ms
rtt min/avg/max/mdev = 290.706/305.619/327.726/10.886 ms, pipe 2
