PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=302 ms
24 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=287 ms
24 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=298 ms
24 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=294 ms
24 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=292 ms
24 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=295 ms
24 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=315 ms
24 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=288 ms
24 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=298 ms
24 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=290 ms
24 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=296 ms
24 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=290 ms
24 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=296 ms
24 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=284 ms
24 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=293 ms
24 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=292 ms
24 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=292 ms
24 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=301 ms
24 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=290 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=285 ms
24 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=291 ms
24 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=296 ms
24 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=285 ms
24 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=293 ms
24 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=290 ms
24 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=288 ms
24 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=289 ms
24 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=289 ms
24 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=297 ms
24 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=368 ms
24 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=439 ms
24 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=272 ms
24 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=260 ms
24 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=277 ms
24 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=263 ms
24 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=261 ms
24 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=263 ms
24 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=273 ms
24 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=263 ms
24 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=272 ms
24 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=257 ms
24 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=259 ms
24 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=283 ms
24 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=264 ms
24 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=267 ms
24 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=273 ms
24 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=264 ms
24 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=268 ms
24 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=267 ms
24 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=274 ms
24 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=259 ms
24 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=264 ms
24 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=279 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 53 received, 47% packet loss, time 19985ms
rtt min/avg/max/mdev = 256.524/286.435/439.291/27.952 ms, pipe 3
