PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=543 ms
24 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=498 ms
24 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=474 ms
24 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=459 ms
24 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=461 ms
24 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=467 ms
24 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=470 ms
24 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=533 ms
24 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=464 ms
24 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=461 ms
24 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=454 ms
24 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=444 ms
24 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=448 ms
24 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=434 ms
24 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=453 ms
24 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=434 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=448 ms
24 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=461 ms
24 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=443 ms
24 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=450 ms
24 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=472 ms
24 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=443 ms
24 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=456 ms
24 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=479 ms
24 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=448 ms
24 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=482 ms
24 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=477 ms
24 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=453 ms
24 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=482 ms
24 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=480 ms
24 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=465 ms
24 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=489 ms
24 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=506 ms
24 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=466 ms
24 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=495 ms
24 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=509 ms
24 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=508 ms
24 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=513 ms
24 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=478 ms
24 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=277 ms
24 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=517 ms
24 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=476 ms
24 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=506 ms
24 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=476 ms
24 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=473 ms
24 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=249 ms
24 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=487 ms
24 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=459 ms
24 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=465 ms
24 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=457 ms
24 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=442 ms
24 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=463 ms
24 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=465 ms
24 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=439 ms
24 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=457 ms
24 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=468 ms
24 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=439 ms
24 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=449 ms
24 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=457 ms
24 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=435 ms
24 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=461 ms
24 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=431 ms
24 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=444 ms
24 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=447 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 64 received, 36% packet loss, time 19975ms
rtt min/avg/max/mdev = 248.515/461.338/543.004/43.159 ms, pipe 3
