PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=392 ms
24 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=413 ms
24 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=371 ms
24 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=395 ms
24 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=363 ms
24 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=390 ms
24 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=367 ms
24 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=354 ms
24 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=391 ms
24 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=361 ms
24 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=358 ms
24 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=374 ms
24 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=379 ms
24 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=358 ms
24 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=379 ms
24 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=378 ms
24 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=353 ms
24 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=381 ms
24 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=468 ms
24 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=525 ms
24 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=542 ms
24 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=518 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=510 ms
24 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=567 ms
24 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=520 ms
24 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=504 ms
24 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=520 ms
24 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=501 ms
24 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=551 ms
24 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=510 ms
24 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=498 ms
24 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=529 ms
24 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=522 ms
24 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=551 ms
24 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=543 ms
24 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=535 ms
24 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=564 ms
24 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=547 ms
24 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=575 ms
24 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=573 ms
24 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=559 ms
24 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=565 ms
24 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=562 ms
24 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=581 ms
24 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=577 ms
24 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=1094 ms
24 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=890 ms
24 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=686 ms
24 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=572 ms
24 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=545 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 50 received, 50% packet loss, time 20006ms
rtt min/avg/max/mdev = 352.755/501.146/1094.282/133.526 ms, pipe 6
