PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=226 ms
24 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=105 ms
24 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=36.5 ms
24 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=247 ms
24 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=94.5 ms
24 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=18.1 ms
24 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=26.8 ms
24 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=18.8 ms
24 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=22.0 ms
24 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=36.4 ms
24 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=25.2 ms
24 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=44.3 ms
24 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=25.4 ms
24 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=64.0 ms
24 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=22.0 ms
24 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=19.8 ms
24 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=63.3 ms
24 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=22.3 ms
24 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=110 ms
24 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=35.6 ms
24 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=14.2 ms
24 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=83.1 ms
24 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=42.9 ms
24 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=19.5 ms
24 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=35.3 ms
24 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=116 ms
24 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=50.7 ms
24 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=19.9 ms
24 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=12.2 ms
24 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=59.3 ms
24 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=101 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=31.7 ms
24 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=32.6 ms
24 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=110 ms
24 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=40.9 ms
24 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=33.4 ms
24 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=11.1 ms
24 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=23.4 ms
24 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=287 ms
24 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=106 ms
24 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=33.8 ms
24 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=29.0 ms
24 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=321 ms
24 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=71.0 ms
