configuration,attenuation (dB),packet size (B),mean (Mibps),median (Mibps),std (Mibps),min (Mibps),max (Mibps),q1 (Mibps),q3 (Mibps)
pb-178-tdd-low-latency-sr-per-1.cfg,0,512,85.434,85.434,0.0,85.434,85.434,85.434,85.434
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,83.102,83.102,0.0,83.102,83.102,83.102,83.102
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,84.987,84.987,0.0,84.987,84.987,84.987,84.987
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,65.521,65.521,0.0,65.521,65.521,65.521,65.521
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,57.598,57.598,0.0,57.598,57.598,57.598,57.598
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,65.974,65.974,0.0,65.974,65.974,65.974,65.974
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,69.251,69.251,0.0,69.251,69.251,69.251,69.251
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,69.394,69.394,0.0,69.394,69.394,69.394,69.394
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,85.405,85.405,0.0,85.405,85.405,85.405,85.405
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,79.439,79.439,0.0,79.439,79.439,79.439,79.439
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,79.854,79.854,0.0,79.854,79.854,79.854,79.854
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,78.851,78.851,0.0,78.851,78.851,78.851,78.851
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,76.487,76.487,0.0,76.487,76.487,76.487,76.487
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,75.245,75.245,0.0,75.245,75.245,75.245,75.245
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,83.872,83.872,0.0,83.872,83.872,83.872,83.872
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,70.312,70.312,0.0,70.312,70.312,70.312,70.312
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,85.442,85.442,0.0,85.442,85.442,85.442,85.442
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,79.378,79.378,0.0,79.378,79.378,79.378,79.378
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,85.426,85.426,0.0,85.426,85.426,85.426,85.426
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,50.192,50.192,0.0,50.192,50.192,50.192,50.192
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,73.54,73.54,0.0,73.54,73.54,73.54,73.54
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,85.402,85.402,0.0,85.402,85.402,85.402,85.402
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,85.413,85.413,0.0,85.413,85.413,85.413,85.413
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,85.428,85.428,0.0,85.428,85.428,85.428,85.428
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,75.993,75.993,0.0,75.993,75.993,75.993,75.993
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,83.974,83.974,0.0,83.974,83.974,83.974,83.974
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,78.926,78.926,0.0,78.926,78.926,78.926,78.926
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,81.697,81.697,0.0,81.697,81.697,81.697,81.697
pb-178-tdd-low-latency-sr-per-1.cfg,0,1436,82.424,82.424,0.0,82.424,82.424,82.424,82.424
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.075,23.075,0.0,23.075,23.075,23.075,23.075
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.075,23.075,0.0,23.075,23.075,23.075,23.075
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.072,23.072,0.0,23.072,23.072,23.072,23.072
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.075,23.075,0.0,23.075,23.075,23.075,23.075
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.076,23.076,0.0,23.076,23.076,23.076,23.076
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.072,23.072,0.0,23.072,23.072,23.072,23.072
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.075,23.075,0.0,23.075,23.075,23.075,23.075
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-sr-per-1.cfg,20,16,23.072,23.072,0.0,23.072,23.072,23.072,23.072
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.072,23.072,0.0,23.072,23.072,23.072,23.072
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.066,23.066,0.0,23.066,23.066,23.066,23.066
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.071,23.071,0.0,23.071,23.071,23.071,23.071
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.071,23.071,0.0,23.071,23.071,23.071,23.071
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.066,23.066,0.0,23.066,23.066,23.066,23.066
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.065,23.065,0.0,23.065,23.065,23.065,23.065
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.066,23.066,0.0,23.066,23.066,23.066,23.066
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-sr-per-1.cfg,20,512,23.064,23.064,0.0,23.064,23.064,23.064,23.064
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.06,23.06,0.0,23.06,23.06,23.06,23.06
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.064,23.064,0.0,23.064,23.064,23.064,23.064
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.053,23.053,0.0,23.053,23.053,23.053,23.053
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.058,23.058,0.0,23.058,23.058,23.058,23.058
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.057,23.057,0.0,23.057,23.057,23.057,23.057
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.062,23.062,0.0,23.062,23.062,23.062,23.062
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.061,23.061,0.0,23.061,23.061,23.061,23.061
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.06,23.06,0.0,23.06,23.06,23.06,23.06
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.062,23.062,0.0,23.062,23.062,23.062,23.062
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.058,23.058,0.0,23.058,23.058,23.058,23.058
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.06,23.06,0.0,23.06,23.06,23.06,23.06
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.06,23.06,0.0,23.06,23.06,23.06,23.06
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.062,23.062,0.0,23.062,23.062,23.062,23.062
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.057,23.057,0.0,23.057,23.057,23.057,23.057
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.054,23.054,0.0,23.054,23.054,23.054,23.054
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.057,23.057,0.0,23.057,23.057,23.057,23.057
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.057,23.057,0.0,23.057,23.057,23.057,23.057
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.056,23.056,0.0,23.056,23.056,23.056,23.056
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.059,23.059,0.0,23.059,23.059,23.059,23.059
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.06,23.06,0.0,23.06,23.06,23.06,23.06
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.055,23.055,0.0,23.055,23.055,23.055,23.055
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.057,23.057,0.0,23.057,23.057,23.057,23.057
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.055,23.055,0.0,23.055,23.055,23.055,23.055
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.062,23.062,0.0,23.062,23.062,23.062,23.062
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.057,23.057,0.0,23.057,23.057,23.057,23.057
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.06,23.06,0.0,23.06,23.06,23.06,23.06
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.056,23.056,0.0,23.056,23.056,23.056,23.056
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.059,23.059,0.0,23.059,23.059,23.059,23.059
pb-178-tdd-low-latency-sr-per-1.cfg,20,1436,23.058,23.058,0.0,23.058,23.058,23.058,23.058
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,37.877,37.877,0.0,37.877,37.877,37.877,37.877
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,41.203,41.203,0.0,41.203,41.203,41.203,41.203
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,51.432,51.432,0.0,51.432,51.432,51.432,51.432
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,45.041,45.041,0.0,45.041,45.041,45.041,45.041
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,50.971,50.971,0.0,50.971,50.971,50.971,50.971
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,43.144,43.144,0.0,43.144,43.144,43.144,43.144
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,49.237,49.237,0.0,49.237,49.237,49.237,49.237
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,43.347,43.347,0.0,43.347,43.347,43.347,43.347
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,51.3,51.3,0.0,51.3,51.3,51.3,51.3
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,53.22,53.22,0.0,53.22,53.22,53.22,53.22
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,61.948,61.948,0.0,61.948,61.948,61.948,61.948
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,58.535,58.535,0.0,58.535,58.535,58.535,58.535
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,53.154,53.154,0.0,53.154,53.154,53.154,53.154
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,58.143,58.143,0.0,58.143,58.143,58.143,58.143
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,48.228,48.228,0.0,48.228,48.228,48.228,48.228
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,40.897,40.897,0.0,40.897,40.897,40.897,40.897
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,61.458,61.458,0.0,61.458,61.458,61.458,61.458
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,26.111,26.111,0.0,26.111,26.111,26.111,26.111
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,41.308,41.308,0.0,41.308,41.308,41.308,41.308
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,49.61,49.61,0.0,49.61,49.61,49.61,49.61
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,45.148,45.148,0.0,45.148,45.148,45.148,45.148
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,45.414,45.414,0.0,45.414,45.414,45.414,45.414
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,51.48,51.48,0.0,51.48,51.48,51.48,51.48
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,54.389,54.389,0.0,54.389,54.389,54.389,54.389
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,56.447,56.447,0.0,56.447,56.447,56.447,56.447
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,42.612,42.612,0.0,42.612,42.612,42.612,42.612
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,51.377,51.377,0.0,51.377,51.377,51.377,51.377
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,62.38,62.38,0.0,62.38,62.38,62.38,62.38
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,61.992,61.992,0.0,61.992,61.992,61.992,61.992
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,46.453,46.453,0.0,46.453,46.453,46.453,46.453
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,51.787,51.787,0.0,51.787,51.787,51.787,51.787
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,16,59.764,59.764,0.0,59.764,59.764,59.764,59.764
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,45.145,45.145,0.0,45.145,45.145,45.145,45.145
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,53.04,53.04,0.0,53.04,53.04,53.04,53.04
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,49.856,49.856,0.0,49.856,49.856,49.856,49.856
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,51.499,51.499,0.0,51.499,51.499,51.499,51.499
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,35.579,35.579,0.0,35.579,35.579,35.579,35.579
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,56.155,56.155,0.0,56.155,56.155,56.155,56.155
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,51.636,51.636,0.0,51.636,51.636,51.636,51.636
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,50.19,50.19,0.0,50.19,50.19,50.19,50.19
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,54.977,54.977,0.0,54.977,54.977,54.977,54.977
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,44.087,44.087,0.0,44.087,44.087,44.087,44.087
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,59.969,59.969,0.0,59.969,59.969,59.969,59.969
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,56.981,56.981,0.0,56.981,56.981,56.981,56.981
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,50.609,50.609,0.0,50.609,50.609,50.609,50.609
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,41.749,41.749,0.0,41.749,41.749,41.749,41.749
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,61.942,61.942,0.0,61.942,61.942,61.942,61.942
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,48.533,48.533,0.0,48.533,48.533,48.533,48.533
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,61.074,61.074,0.0,61.074,61.074,61.074,61.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,59.895,59.895,0.0,59.895,59.895,59.895,59.895
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,23.155,23.155,0.0,23.155,23.155,23.155,23.155
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,42.919,42.919,0.0,42.919,42.919,42.919,42.919
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,41.953,41.953,0.0,41.953,41.953,41.953,41.953
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,53.474,53.474,0.0,53.474,53.474,53.474,53.474
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,45.278,45.278,0.0,45.278,45.278,45.278,45.278
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,50.719,50.719,0.0,50.719,50.719,50.719,50.719
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,47.444,47.444,0.0,47.444,47.444,47.444,47.444
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,51.414,51.414,0.0,51.414,51.414,51.414,51.414
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,60.003,60.003,0.0,60.003,60.003,60.003,60.003
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,58.088,58.088,0.0,58.088,58.088,58.088,58.088
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,512,61.845,61.845,0.0,61.845,61.845,61.845,61.845
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,39.178,39.178,0.0,39.178,39.178,39.178,39.178
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,62.328,62.328,0.0,62.328,62.328,62.328,62.328
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,55.327,55.327,0.0,55.327,55.327,55.327,55.327
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,60.94,60.94,0.0,60.94,60.94,60.94,60.94
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,49.603,49.603,0.0,49.603,49.603,49.603,49.603
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,62.332,62.332,0.0,62.332,62.332,62.332,62.332
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,60.436,60.436,0.0,60.436,60.436,60.436,60.436
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,53.803,53.803,0.0,53.803,53.803,53.803,53.803
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,57.605,57.605,0.0,57.605,57.605,57.605,57.605
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,47.79,47.79,0.0,47.79,47.79,47.79,47.79
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,55.023,55.023,0.0,55.023,55.023,55.023,55.023
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,55.193,55.193,0.0,55.193,55.193,55.193,55.193
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,52.657,52.657,0.0,52.657,52.657,52.657,52.657
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,57.736,57.736,0.0,57.736,57.736,57.736,57.736
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,58.162,58.162,0.0,58.162,58.162,58.162,58.162
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,58.717,58.717,0.0,58.717,58.717,58.717,58.717
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,51.747,51.747,0.0,51.747,51.747,51.747,51.747
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,45.24,45.24,0.0,45.24,45.24,45.24,45.24
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,47.992,47.992,0.0,47.992,47.992,47.992,47.992
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,61.798,61.798,0.0,61.798,61.798,61.798,61.798
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,55.872,55.872,0.0,55.872,55.872,55.872,55.872
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,54.95,54.95,0.0,54.95,54.95,54.95,54.95
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,58.577,58.577,0.0,58.577,58.577,58.577,58.577
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,49.389,49.389,0.0,49.389,49.389,49.389,49.389
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,56.956,56.956,0.0,56.956,56.956,56.956,56.956
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,49.224,49.224,0.0,49.224,49.224,49.224,49.224
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,61.626,61.626,0.0,61.626,61.626,61.626,61.626
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,62.335,62.335,0.0,62.335,62.335,62.335,62.335
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,10,1436,60.99,60.99,0.0,60.99,60.99,60.99,60.99
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.652,2.652,0.0,2.652,2.652,2.652,2.652
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.393,2.393,0.0,2.393,2.393,2.393,2.393
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,3.483,3.483,0.0,3.483,3.483,3.483,3.483
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.173,2.173,0.0,2.173,2.173,2.173,2.173
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.705,2.705,0.0,2.705,2.705,2.705,2.705
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.435,2.435,0.0,2.435,2.435,2.435,2.435
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.571,2.571,0.0,2.571,2.571,2.571,2.571
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.932,2.932,0.0,2.932,2.932,2.932,2.932
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,3.102,3.102,0.0,3.102,3.102,3.102,3.102
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.392,2.392,0.0,2.392,2.392,2.392,2.392
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,3.506,3.506,0.0,3.506,3.506,3.506,3.506
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.612,2.612,0.0,2.612,2.612,2.612,2.612
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.783,2.783,0.0,2.783,2.783,2.783,2.783
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.962,2.962,0.0,2.962,2.962,2.962,2.962
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,3.016,3.016,0.0,3.016,3.016,3.016,3.016
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.602,2.602,0.0,2.602,2.602,2.602,2.602
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,3.364,3.364,0.0,3.364,3.364,3.364,3.364
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,3.314,3.314,0.0,3.314,3.314,3.314,3.314
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.835,2.835,0.0,2.835,2.835,2.835,2.835
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.407,2.407,0.0,2.407,2.407,2.407,2.407
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,3.187,3.187,0.0,3.187,3.187,3.187,3.187
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,3.137,3.137,0.0,3.137,3.137,3.137,3.137
