PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=24.7 ms
24 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=339 ms
24 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=45.9 ms
24 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=302 ms
24 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=49.8 ms
24 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=12.4 ms
24 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=63.3 ms
24 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=336 ms
24 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=51.8 ms
24 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=30.4 ms
24 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=83.5 ms
24 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=24.0 ms
24 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=78.6 ms
24 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=53.6 ms
24 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=21.1 ms
24 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=37.6 ms
24 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=25.8 ms
24 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=76.2 ms
24 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=32.6 ms
24 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=314 ms
24 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=21.5 ms
24 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=27.5 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=80.9 ms
24 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=11.7 ms
24 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=22.4 ms
24 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=14.9 ms
24 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=70.3 ms
24 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=27.0 ms
24 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=73.0 ms
24 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=323 ms
24 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=32.8 ms
24 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=342 ms
24 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=48.8 ms
24 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=18.7 ms
24 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=303 ms
24 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=14.1 ms
24 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=67.5 ms
24 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=314 ms
24 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=26.4 ms
24 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=26.6 ms
24 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=78.7 ms
24 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=329 ms
24 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=38.7 ms
24 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=285 ms
24 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=18.5 ms
24 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=73.6 ms
24 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=19.5 ms
24 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=321 ms
24 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=31.3 ms
