PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=219 ms
24 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=216 ms
24 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=229 ms
24 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=218 ms
24 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=227 ms
24 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=226 ms
24 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=221 ms
24 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=126 ms
24 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=215 ms
24 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=221 ms
24 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=229 ms
24 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=224 ms
24 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=219 ms
24 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=225 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=218 ms
24 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=229 ms
24 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=215 ms
24 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=129 ms
24 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=226 ms
24 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=230 ms
24 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=221 ms
24 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=219 ms
24 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=216 ms
24 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=219 ms
24 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=228 ms
24 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=218 ms
24 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=223 ms
24 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=219 ms
24 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=226 ms
24 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=218 ms
24 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=222 ms
24 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=219 ms
24 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=221 ms
24 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=133 ms
24 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=225 ms
24 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=220 ms
24 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=225 ms
24 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=228 ms
24 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=216 ms
24 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=128 ms
24 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=225 ms
24 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=225 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 59 received, 41% packet loss, time 20009ms
rtt min/avg/max/mdev = 125.574/215.481/229.892/23.686 ms, pipe 2
