PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=306 ms
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=299 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=298 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=297 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=307 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=308 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=296 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=310 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=296 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=324 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=306 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=320 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=305 ms
1444 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=324 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=300 ms
1444 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=321 ms
1444 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=302 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=316 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=327 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=322 ms
1444 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=305 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=297 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=320 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=294 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=526 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=518 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=482 ms
1444 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=516 ms
1444 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=486 ms
1444 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=525 ms
1444 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=471 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=476 ms
1444 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=520 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=508 ms
1444 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=473 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=481 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 36 received, 64% packet loss, time 20046ms
rtt min/avg/max/mdev = 293.749/371.706/526.249/90.922 ms, pipe 3
