PING 192.168.123.2 (192.168.123.2) 512(540) bytes of data.
520 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=284 ms
520 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=288 ms
520 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=305 ms
520 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=286 ms
520 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=283 ms
520 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=294 ms
520 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=298 ms
520 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=294 ms
520 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=288 ms
520 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=296 ms
520 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=300 ms
520 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=286 ms
520 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=301 ms
520 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=300 ms
520 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=296 ms
520 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=286 ms
520 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=280 ms
520 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=290 ms
520 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=304 ms
520 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=290 ms
520 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=298 ms
520 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=282 ms
520 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=301 ms
520 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=289 ms
520 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=297 ms
520 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=302 ms
520 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=286 ms
520 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=293 ms
520 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=294 ms
520 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=283 ms
520 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=293 ms
520 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=290 ms
520 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=282 ms
520 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=297 ms
520 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=280 ms
520 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=294 ms
520 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=298 ms
520 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=289 ms
520 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=280 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 39 received, 61% packet loss, time 20058ms
rtt min/avg/max/mdev = 279.761/291.716/305.414/7.077 ms, pipe 2
