PING 192.168.123.2 (192.168.123.2) 512(540) bytes of data.
520 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=289 ms
520 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=304 ms
520 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=287 ms
520 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=306 ms
520 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=295 ms
520 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=289 ms
520 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=286 ms
520 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=283 ms
520 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=292 ms
520 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=295 ms
520 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=285 ms
520 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=282 ms
520 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=292 ms
520 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=276 ms
520 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=291 ms
520 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=278 ms
520 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=288 ms
520 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=281 ms
520 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=291 ms
520 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=289 ms
520 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=281 ms
520 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=285 ms
520 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=300 ms
520 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=297 ms
520 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=291 ms
520 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=288 ms
520 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=296 ms
520 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=296 ms
520 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=293 ms
520 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=289 ms
520 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=299 ms
520 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=291 ms
520 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=284 ms
520 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=297 ms
520 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=293 ms
520 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=295 ms
520 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=295 ms
520 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=274 ms
520 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=282 ms
520 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=282 ms
520 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=293 ms
520 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=282 ms
520 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=291 ms
520 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=279 ms
520 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=302 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 45 received, 55% packet loss, time 20017ms
rtt min/avg/max/mdev = 274.171/289.567/305.730/7.250 ms, pipe 2
