PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=340 ms
24 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=64.4 ms
24 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=20.6 ms
24 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=19.7 ms
24 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=105 ms
24 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=33.5 ms
24 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=25.6 ms
24 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=12.1 ms
24 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=309 ms
24 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=57.2 ms
24 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=18.3 ms
24 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=102 ms
24 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=41.2 ms
24 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=26.3 ms
24 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=339 ms
24 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=76.3 ms
24 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=25.2 ms
24 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=347 ms
24 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=87.6 ms
24 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=17.4 ms
24 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=20.5 ms
24 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=332 ms
24 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=66.3 ms
24 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=28.7 ms
24 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=339 ms
24 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=90.8 ms
