configuration,attenuation (dB),packet size (B),mean (Mibps),median (Mibps),std (Mibps),min (Mibps),max (Mibps),q1 (Mibps),q3 (Mibps)
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,199.388,199.388,0.0,199.388,199.388,199.388,199.388
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,203.968,203.968,0.0,203.968,203.968,203.968,203.968
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,199.349,199.349,0.0,199.349,199.349,199.349,199.349
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,237.893,237.893,0.0,237.893,237.893,237.893,237.893
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,243.27,243.27,0.0,243.27,243.27,243.27,243.27
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,200.285,200.285,0.0,200.285,200.285,200.285,200.285
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,204.66,204.66,0.0,204.66,204.66,204.66,204.66
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,201.438,201.438,0.0,201.438,201.438,201.438,201.438
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,218.16,218.16,0.0,218.16,218.16,218.16,218.16
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,213.795,213.795,0.0,213.795,213.795,213.795,213.795
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,214.553,214.553,0.0,214.553,214.553,214.553,214.553
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,199.107,199.107,0.0,199.107,199.107,199.107,199.107
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,231.071,231.071,0.0,231.071,231.071,231.071,231.071
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,249.606,249.606,0.0,249.606,249.606,249.606,249.606
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,234.094,234.094,0.0,234.094,234.094,234.094,234.094
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,207.912,207.912,0.0,207.912,207.912,207.912,207.912
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,217.547,217.547,0.0,217.547,217.547,217.547,217.547
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,226.887,226.887,0.0,226.887,226.887,226.887,226.887
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,198.983,198.983,0.0,198.983,198.983,198.983,198.983
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,208.397,208.397,0.0,208.397,208.397,208.397,208.397
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,244.296,244.296,0.0,244.296,244.296,244.296,244.296
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,216.854,216.854,0.0,216.854,216.854,216.854,216.854
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,229.187,229.187,0.0,229.187,229.187,229.187,229.187
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,199.738,199.738,0.0,199.738,199.738,199.738,199.738
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,204.494,204.494,0.0,204.494,204.494,204.494,204.494
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,225.514,225.514,0.0,225.514,225.514,225.514,225.514
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,233.362,233.362,0.0,233.362,233.362,233.362,233.362
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,223.813,223.813,0.0,223.813,223.813,223.813,223.813
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,229.206,229.206,0.0,229.206,229.206,229.206,229.206
pb-178-ul-highTp-autoCSI-TRSonSSB-sr-per-1-uss.cfg,0,56,246.961,246.961,0.0,246.961,246.961,246.961,246.961
