PING 192.168.123.2 (192.168.123.2) 512(540) bytes of data.
520 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=183 ms
520 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=152 ms
520 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=145 ms
520 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=132 ms
520 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=120 ms
520 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=106 ms
520 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=94.7 ms
520 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=81.8 ms
520 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=67.6 ms
520 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=65.3 ms
520 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=61.6 ms
520 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=42.8 ms
520 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=31.6 ms
520 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=34.4 ms
520 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=38.9 ms
520 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=27.6 ms
520 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=39.1 ms
520 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=40.7 ms
520 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=49.2 ms
520 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=38.8 ms
520 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=41.0 ms
520 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=31.9 ms
520 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=38.6 ms
520 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=42.2 ms
520 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=47.7 ms
520 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=39.1 ms
520 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=58.2 ms
520 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=38.5 ms
520 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=350 ms
520 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=196 ms
520 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=181 ms
520 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=194 ms
520 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=186 ms
520 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=179 ms
520 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=166 ms
