PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=24.4 ms
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=26.4 ms
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=310 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=60.4 ms
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=40.3 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=13.1 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=26.1 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=29.3 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=32.0 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=25.6 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=96.4 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=23.9 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=329 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=83.2 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=28.2 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=178 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=97.9 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=30.3 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=170 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=57.6 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=132 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=59.8 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=11.5 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=128 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=50.2 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=32.4 ms
1444 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=31.7 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=13.3 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=70.4 ms
1444 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=18.1 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=159 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=31.2 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=24.4 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=30.4 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=105 ms
1444 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=12.2 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=19.7 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=9.46 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=65.3 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=160 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=57.4 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=62.8 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=16.3 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=24.0 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=28.7 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=35.2 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=52.4 ms
1444 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=327 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=59.8 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=188 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=65.6 ms
1444 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=151 ms
1444 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=64.6 ms
1444 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=335 ms
1444 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=67.0 ms
1444 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=90.7 ms
1444 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=38.4 ms
1444 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=64.1 ms
1444 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=17.4 ms
1444 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=24.3 ms
1444 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=35.7 ms
1444 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=80.2 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=41.5 ms
1444 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=48.9 ms
1444 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=13.8 ms
1444 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=19.7 ms
1444 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=8.90 ms
1444 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=79.3 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=34.0 ms
1444 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=14.1 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=38.9 ms
1444 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=54.8 ms
1444 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=22.5 ms
1444 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=24.8 ms
1444 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=12.9 ms
1444 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=14.4 ms
1444 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=18.4 ms
1444 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=19.4 ms
1444 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=290 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=59.8 ms
1444 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=124 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=43.2 ms
1444 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=26.8 ms
1444 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=192 ms
1444 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=64.2 ms
1444 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=17.5 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=322 ms
1444 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=63.1 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=33.8 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 90 received, 10% packet loss, time 19866ms
rtt min/avg/max/mdev = 8.899/74.131/334.934/80.897 ms, pipe 2
