configuration,attenuation (dB),packet size (B),mean (dB),median (dB),std (dB),min (dB),max (dB),q1 (dB),q3 (dB)
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,22.765,22.3,1.375,21.1,27.05,22.1,22.8
