configuration,attenuation (dB),packet size (B),mean (Mibps),median (Mibps),std (Mibps),min (Mibps),max (Mibps),q1 (Mibps),q3 (Mibps)
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,124.409,124.409,0.0,124.409,124.409,124.409,124.409
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,124.442,124.442,0.0,124.442,124.442,124.442,124.442
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,120.306,120.306,0.0,120.306,120.306,120.306,120.306
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,121.854,121.854,0.0,121.854,121.854,121.854,121.854
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,124.704,124.704,0.0,124.704,124.704,124.704,124.704
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,124.764,124.764,0.0,124.764,124.764,124.764,124.764
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,56.386,56.386,0.0,56.386,56.386,56.386,56.386
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,51.32,51.32,0.0,51.32,51.32,51.32,51.32
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,124.48,124.48,0.0,124.48,124.48,124.48,124.48
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,124.42,124.42,0.0,124.42,124.42,124.42,124.42
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,117.197,117.197,0.0,117.197,117.197,117.197,117.197
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,124.454,124.454,0.0,124.454,124.454,124.454,124.454
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,124.449,124.449,0.0,124.449,124.449,124.449,124.449
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,120.686,120.686,0.0,120.686,120.686,120.686,120.686
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,124.459,124.459,0.0,124.459,124.459,124.459,124.459
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,124.483,124.483,0.0,124.483,124.483,124.483,124.483
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,123.147,123.147,0.0,123.147,123.147,123.147,123.147
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,119.658,119.658,0.0,119.658,119.658,119.658,119.658
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,124.523,124.523,0.0,124.523,124.523,124.523,124.523
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,124.475,124.475,0.0,124.475,124.475,124.475,124.475
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,123.813,123.813,0.0,123.813,123.813,123.813,123.813
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,122.351,122.351,0.0,122.351,122.351,122.351,122.351
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,124.224,124.224,0.0,124.224,124.224,124.224,124.224
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,124.449,124.449,0.0,124.449,124.449,124.449,124.449
