PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=830 ms
24 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=829 ms
24 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=828 ms
24 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=875 ms
24 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=829 ms
24 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=889 ms
24 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=441 ms
24 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=882 ms
24 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=882 ms
24 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=884 ms
24 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=891 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=845 ms
24 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=821 ms
24 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=820 ms
24 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=510 ms
24 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=822 ms
24 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=916 ms
24 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=797 ms
24 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=786 ms
24 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=823 ms
24 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=840 ms
24 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=895 ms
24 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=925 ms
24 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=922 ms
24 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=900 ms
24 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=503 ms
24 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=820 ms
24 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=818 ms
24 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=829 ms
24 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=820 ms
24 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=874 ms
24 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=879 ms
24 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=846 ms
24 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=901 ms
24 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=865 ms
24 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=890 ms
24 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=894 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 37 received, 63% packet loss, time 20055ms
rtt min/avg/max/mdev = 440.743/827.434/924.851/108.395 ms, pipe 5
