PING 192.168.123.2 (192.168.123.2) 512(540) bytes of data.
520 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=289 ms
520 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=301 ms
520 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=292 ms
520 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=297 ms
520 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=295 ms
520 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=282 ms
520 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=295 ms
520 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=297 ms
520 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=299 ms
520 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=277 ms
520 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=284 ms
520 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=298 ms
520 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=274 ms
520 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=288 ms
520 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=293 ms
520 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=302 ms
520 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=288 ms
520 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=301 ms
520 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=312 ms
520 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=302 ms
520 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=284 ms
520 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=306 ms
520 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=287 ms
520 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=305 ms
520 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=286 ms
520 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=299 ms
520 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=296 ms
520 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=295 ms
520 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=290 ms
520 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=298 ms
520 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=305 ms
520 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=297 ms
520 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=297 ms
520 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=293 ms
520 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=304 ms
520 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=289 ms
520 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=296 ms
520 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=285 ms
520 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=302 ms
520 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=284 ms
520 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=294 ms
520 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=291 ms
520 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=288 ms
520 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=289 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 44 received, 56% packet loss, time 20023ms
rtt min/avg/max/mdev = 274.469/293.793/311.857/7.922 ms, pipe 2
