PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=506 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=497 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=485 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=498 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=486 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=494 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=465 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=482 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=454 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=497 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=499 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=455 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=450 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=503 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=457 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=486 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=459 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=481 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=499 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=454 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=453 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=444 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=453 ms
1444 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=447 ms
1444 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=512 ms
1444 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=457 ms
1444 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=453 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=521 ms
1444 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=484 ms
1444 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=453 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=263 ms
1444 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=500 ms
1444 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=456 ms
1444 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=497 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=478 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=498 ms
1444 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=464 ms
1444 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=471 ms
1444 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=494 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=462 ms
1444 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=478 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=485 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 42 received, 58% packet loss, time 20033ms
rtt min/avg/max/mdev = 262.762/472.244/520.539/38.732 ms, pipe 3
