PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=17.0 ms
24 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=16.3 ms
24 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=26.6 ms
24 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=25.6 ms
24 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=24.6 ms
24 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=30.7 ms
24 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=22.4 ms
24 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=21.6 ms
24 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=27.8 ms
24 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=27.4 ms
24 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=27.0 ms
24 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=19.0 ms
24 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=26.1 ms
24 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=25.4 ms
24 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=24.5 ms
24 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=20.4 ms
24 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=401 ms
24 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=248 ms
24 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=249 ms
24 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=186 ms
24 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=135 ms
24 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=94.6 ms
24 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=48.9 ms
24 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=21.9 ms
24 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=16.5 ms
24 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=346 ms
24 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=132 ms
24 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=103 ms
24 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=76.1 ms
24 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=48.3 ms
24 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=31.3 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=371 ms
24 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=215 ms
24 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=212 ms
24 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=161 ms
24 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=116 ms
24 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=76.6 ms
24 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=50.2 ms
24 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=367 ms
24 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=216 ms
24 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=237 ms
24 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=192 ms
24 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=142 ms
24 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=95.8 ms
24 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=68.7 ms
24 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=43.0 ms
24 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=43.2 ms
24 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=354 ms
24 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=159 ms
24 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=130 ms
24 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=103 ms
24 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=76.8 ms
24 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=57.1 ms
24 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=377 ms
24 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=175 ms
24 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=153 ms
24 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=125 ms
24 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=99.0 ms
24 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=76.0 ms
24 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=46.6 ms
24 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=59.5 ms
24 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=64.2 ms
24 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=54.2 ms
24 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=58.4 ms
24 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=52.3 ms
24 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=54.5 ms
24 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=389 ms
24 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=247 ms
24 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=246 ms
24 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=204 ms
24 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=157 ms
24 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=111 ms
24 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=86.3 ms
24 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=52.4 ms
24 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=53.0 ms
24 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=370 ms
24 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=194 ms
24 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=169 ms
24 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=140 ms
24 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=114 ms
24 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=86.4 ms
24 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=61.2 ms
24 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=380 ms
24 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=178 ms
24 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=149 ms
24 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=123 ms
24 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=94.8 ms
24 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=68.8 ms
24 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=392 ms
24 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=237 ms
24 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=232 ms
24 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=186 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 92 received, 8% packet loss, time 19891ms
rtt min/avg/max/mdev = 16.337/131.777/400.662/108.375 ms, pipe 2
