PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=86.3 ms
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=22.6 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=315 ms
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=30.4 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=309 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=114 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=28.7 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=339 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=68.1 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=334 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=65.7 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=319 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=50.5 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=339 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=57.5 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=321 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=36.5 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=305 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=24.0 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=17.9 ms
1444 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=22.8 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=27.0 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=327 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=40.9 ms
1444 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=12.8 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=333 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=49.9 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=23.2 ms
1444 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=335 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=66.3 ms
1444 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=21.4 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=24.1 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=335 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=72.3 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=14.1 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=18.6 ms
1444 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=32.0 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=320 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=59.8 ms
1444 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=11.6 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=354 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=83.6 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=330 ms
1444 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=69.5 ms
1444 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=317 ms
1444 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=41.4 ms
1444 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=345 ms
1444 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=73.7 ms
1444 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=331 ms
1444 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=68.1 ms
1444 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=342 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=85.5 ms
1444 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=24.8 ms
1444 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=16.1 ms
1444 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=91.0 ms
1444 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=22.5 ms
1444 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=38.4 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=35.5 ms
1444 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=291 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=103 ms
1444 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=17.1 ms
1444 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=92.4 ms
1444 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=24.3 ms
1444 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=35.1 ms
1444 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=346 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=78.7 ms
1444 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=29.7 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=347 ms
1444 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=83.2 ms
1444 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=335 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=71.5 ms
1444 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=329 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=68.7 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 73 received, 27% packet loss, time 19914ms
rtt min/avg/max/mdev = 11.590/140.449/354.304/134.223 ms, pipe 2
