PING 192.168.123.2 (192.168.123.2) 512(540) bytes of data.
520 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=13.6 ms
520 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=292 ms
520 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=8.74 ms
520 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=64.3 ms
520 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=11.2 ms
520 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=25.0 ms
520 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=16.8 ms
520 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=10.1 ms
520 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=64.4 ms
520 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=83.8 ms
520 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=27.0 ms
520 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=290 ms
520 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=26.5 ms
520 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=31.3 ms
520 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=293 ms
520 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=98.1 ms
520 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=44.6 ms
520 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=330 ms
520 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=49.5 ms
520 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=25.6 ms
520 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=84.8 ms
520 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=335 ms
520 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=54.7 ms
520 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=15.7 ms
520 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=12.7 ms
520 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=64.9 ms
520 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=33.0 ms
520 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=318 ms
520 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=32.1 ms
520 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=287 ms
520 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=95.1 ms
520 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=345 ms
520 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=59.9 ms
520 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=313 ms
520 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=29.3 ms
520 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=283 ms
520 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=94.7 ms
520 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=24.9 ms
520 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=81.4 ms
520 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=12.7 ms
520 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=67.4 ms
520 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=18.3 ms
520 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=305 ms
520 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=19.2 ms
520 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=319 ms
520 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=38.0 ms
520 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=336 ms
520 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=58.8 ms
520 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=23.2 ms
520 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=308 ms
520 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=26.7 ms
520 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=335 ms
520 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=55.9 ms
520 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=305 ms
520 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=22.6 ms
520 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=85.9 ms
520 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=15.5 ms
520 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=299 ms
520 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=14.6 ms
520 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=28.6 ms
520 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=284 ms
520 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=91.4 ms
520 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=14.1 ms
520 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=85.9 ms
520 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=335 ms
520 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=45.8 ms
520 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=13.3 ms
520 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=294 ms
520 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=11.8 ms
520 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=62.0 ms
520 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=345 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 71 received, 29% packet loss, time 19933ms
rtt min/avg/max/mdev = 8.737/121.747/344.777/125.882 ms, pipe 2
