PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=363 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=334 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=369 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=347 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=365 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=347 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=347 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=342 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=359 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=346 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=338 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=365 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=359 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=344 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=371 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=364 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=337 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=373 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=348 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=344 ms
1444 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=340 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=336 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=364 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=376 ms
1444 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=383 ms
1444 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=346 ms
1444 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=348 ms
1444 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=347 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=343 ms
1444 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=343 ms
1444 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=343 ms
1444 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=344 ms
1444 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=345 ms
1444 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=348 ms
1444 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=340 ms
1444 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=370 ms
1444 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=366 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=359 ms
1444 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=341 ms
1444 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=338 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=366 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=372 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 42 received, 58% packet loss, time 20021ms
rtt min/avg/max/mdev = 333.886/352.914/382.947/12.918 ms, pipe 2
