PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=520 ms
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=572 ms
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=561 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=555 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=546 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=580 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=567 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=559 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=615 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=543 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=580 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=589 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=579 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=566 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=605 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=593 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=579 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=643 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=589 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=593 ms
1444 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=584 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=566 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=578 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=581 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=562 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=552 ms
1444 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=600 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=591 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=575 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=551 ms
1444 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=535 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=594 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=586 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=578 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=571 ms
1444 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=606 ms
1444 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=551 ms
1444 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=544 ms
1444 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=598 ms
1444 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=592 ms
1444 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=573 ms
1444 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=639 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=585 ms
1444 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=590 ms
1444 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=575 ms
1444 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=561 ms
1444 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=575 ms
1444 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=577 ms
1444 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=558 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=534 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=565 ms
1444 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=557 ms
1444 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=552 ms
1444 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=595 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=586 ms
1444 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=555 ms
1444 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=545 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=536 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 58 received, 42% packet loss, time 20001ms
rtt min/avg/max/mdev = 520.343/573.923/643.079/23.786 ms, pipe 4
