PING 192.168.123.2 (192.168.123.2) 512(540) bytes of data.
520 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=39.8 ms
520 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=33.2 ms
520 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=26.4 ms
520 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=22.2 ms
520 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=336 ms
520 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=91.0 ms
520 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=31.3 ms
520 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=23.7 ms
520 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=21.7 ms
520 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=305 ms
520 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=54.3 ms
520 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=29.9 ms
520 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=13.3 ms
520 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=282 ms
520 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=111 ms
520 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=41.5 ms
520 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=48.3 ms
520 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=118 ms
520 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=53.0 ms
520 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=28.8 ms
520 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=88.0 ms
520 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=26.7 ms
520 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=56.8 ms
520 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=28.4 ms
520 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=38.3 ms
520 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=16.2 ms
520 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=9.24 ms
520 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=94.1 ms
520 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=28.1 ms
520 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=237 ms
520 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=104 ms
