PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=410 ms
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=395 ms
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=417 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=418 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=405 ms
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=391 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=415 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=413 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=396 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=382 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=446 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=445 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=430 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=420 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=449 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=436 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=425 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=447 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=432 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=419 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=435 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=421 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=443 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=464 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=451 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=466 ms
1444 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=441 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=431 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=425 ms
1444 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=452 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=429 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=450 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=433 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=420 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=442 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=417 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=415 ms
1444 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=438 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=429 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=418 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=435 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=422 ms
1444 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=420 ms
1444 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=404 ms
1444 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=425 ms
