PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=91.8 ms
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=69.5 ms
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=47.2 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=25.4 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=34.4 ms
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=55.3 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=33.3 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=29.5 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=265 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=193 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=138 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=131 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=90.1 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=69.1 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=45.1 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=29.6 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=36.5 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=36.5 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=36.2 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=13.8 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=35.1 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=29.0 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=23.5 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=137 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=107 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=91.8 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=50.2 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=20.7 ms
1444 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=18.2 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=84.9 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=49.6 ms
1444 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=31.9 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=69.9 ms
1444 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=46.8 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=24.9 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=23.0 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=64.4 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=42.5 ms
1444 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=35.2 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=242 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=238 ms
1444 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=162 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=138 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=131 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=116 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=86.9 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=44.2 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=28.3 ms
1444 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=66.2 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=34.2 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=50.7 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=51.0 ms
1444 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=43.6 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=54.3 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=41.8 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=42.8 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=71.1 ms
1444 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=48.3 ms
1444 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=336 ms
1444 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=192 ms
1444 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=170 ms
1444 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=151 ms
1444 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=145 ms
1444 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=119 ms
1444 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=81.0 ms
1444 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=60.9 ms
1444 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=37.9 ms
1444 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=362 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=184 ms
1444 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=163 ms
1444 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=119 ms
1444 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=103 ms
1444 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=63.4 ms
1444 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=63.1 ms
1444 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=101 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=53.9 ms
1444 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=56.4 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=55.6 ms
1444 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=118 ms
1444 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=81.5 ms
1444 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=63.7 ms
1444 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=81.5 ms
1444 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=70.5 ms
1444 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=54.6 ms
1444 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=109 ms
1444 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=74.8 ms
1444 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=52.9 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=66.9 ms
1444 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=56.8 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=60.7 ms
1444 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=57.9 ms
1444 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=55.5 ms
1444 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=89.8 ms
1444 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=66.6 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=250 ms
1444 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=223 ms
1444 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=188 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=153 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 98 received, 2% packet loss, time 19871ms
rtt min/avg/max/mdev = 13.809/89.164/362.072/68.367 ms, pipe 2
