PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=294 ms
24 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=299 ms
24 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=366 ms
24 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=377 ms
24 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=357 ms
24 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=356 ms
24 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=350 ms
24 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=367 ms
24 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=366 ms
24 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=372 ms
24 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=398 ms
24 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=406 ms
24 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=416 ms
24 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=421 ms
24 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=439 ms
24 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=413 ms
24 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=422 ms
24 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=395 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=385 ms
24 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=382 ms
24 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=377 ms
24 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=372 ms
24 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=374 ms
24 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=386 ms
24 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=397 ms
24 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=394 ms
24 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=401 ms
24 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=383 ms
24 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=381 ms
24 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=365 ms
24 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=356 ms
24 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=367 ms
24 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=382 ms
24 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=403 ms
24 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=397 ms
24 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=391 ms
24 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=391 ms
24 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=383 ms
24 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=397 ms
24 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=418 ms
24 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=416 ms
24 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=417 ms
24 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=405 ms
24 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=398 ms
24 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=411 ms
24 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=433 ms
24 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=442 ms
24 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=449 ms
24 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=451 ms
24 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=450 ms
24 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=205 ms
24 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=418 ms
24 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=436 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 53 received, 47% packet loss, time 20057ms
rtt min/avg/max/mdev = 205.112/389.063/450.555/40.916 ms, pipe 3
