PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=218 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=120 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=199 ms
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=220 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=208 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=223 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=217 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=209 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=203 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=219 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=224 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=205 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=243 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=252 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=249 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=239 ms
1444 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=234 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=247 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=245 ms
1444 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=244 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=235 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=225 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=224 ms
1444 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=139 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=133 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=233 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=242 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=222 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=241 ms
1444 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=201 ms
1444 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=207 ms
1444 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=220 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=223 ms
1444 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=229 ms
1444 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=206 ms
1444 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=244 ms
1444 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=137 ms
1444 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=140 ms
1444 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=242 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=228 ms
1444 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=244 ms
1444 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=244 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 60 received, 40% packet loss, time 19971ms
rtt min/avg/max/mdev = 120.207/220.093/251.787/28.840 ms, pipe 2
