PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=170 ms
24 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=172 ms
24 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=174 ms
24 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=177 ms
24 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=97.7 ms
24 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=175 ms
24 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=171 ms
24 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=174 ms
24 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=173 ms
24 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=171 ms
24 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=170 ms
24 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=172 ms
24 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=181 ms
24 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=173 ms
24 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=176 ms
24 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=172 ms
24 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=173 ms
24 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=169 ms
24 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=171 ms
24 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=179 ms
24 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=96.9 ms
24 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=173 ms
24 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=182 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=172 ms
24 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=185 ms
24 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=177 ms
24 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=174 ms
24 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=179 ms
24 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=174 ms
24 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=173 ms
24 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=180 ms
24 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=174 ms
24 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=112 ms
24 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=203 ms
24 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=201 ms
24 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=199 ms
24 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=198 ms
24 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=199 ms
24 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=191 ms
24 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=196 ms
24 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=208 ms
24 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=200 ms
24 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=199 ms
24 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=201 ms
24 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=194 ms
24 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=200 ms
24 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=192 ms
24 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=203 ms
24 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=198 ms
24 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=107 ms
24 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=206 ms
24 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=197 ms
24 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=200 ms
24 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=204 ms
24 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=204 ms
24 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=200 ms
24 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=204 ms
24 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=197 ms
24 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=196 ms
24 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=198 ms
24 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=195 ms
24 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=200 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 62 received, 38% packet loss, time 19962ms
rtt min/avg/max/mdev = 96.883/181.051/207.820/24.046 ms, pipe 2
