PING 192.168.123.2 (192.168.123.2) 512(540) bytes of data.
520 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=492 ms
520 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=488 ms
520 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=480 ms
520 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=258 ms
520 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=468 ms
520 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=486 ms
520 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=444 ms
520 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=505 ms
520 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=479 ms
520 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=446 ms
520 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=466 ms
520 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=478 ms
520 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=479 ms
520 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=481 ms
520 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=462 ms
520 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=460 ms
520 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=445 ms
520 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=465 ms
520 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=467 ms
520 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=464 ms
520 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=460 ms
520 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=441 ms
520 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=501 ms
520 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=475 ms
520 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=483 ms
520 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=453 ms
520 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=454 ms
520 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=465 ms
520 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=459 ms
520 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=450 ms
520 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=441 ms
520 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=511 ms
520 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=466 ms
520 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=503 ms
520 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=472 ms
520 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=490 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 36 received, 64% packet loss, time 20057ms
rtt min/avg/max/mdev = 258.046/464.851/510.870/39.461 ms, pipe 3
