PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=44.8 ms
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=48.1 ms
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=41.2 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=36.7 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=34.9 ms
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=38.4 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=40.2 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=35.1 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=31.2 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=36.1 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=38.4 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=42.5 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=35.2 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=29.8 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=27.4 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=36.2 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=40.7 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=32.2 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=30.0 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=26.1 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=29.6 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=32.8 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=26.2 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=28.2 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=18.0 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=42.6 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=48.6 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=64.7 ms
1444 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=81.6 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=111 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=136 ms
1444 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=170 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=181 ms
1444 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=208 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=220 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=216 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=235 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=254 ms
1444 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=269 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=258 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=266 ms
1444 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=260 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=275 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=263 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=258 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=270 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=257 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=277 ms
1444 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=266 ms
