PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=89.3 ms
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=40.0 ms
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=63.2 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=73.7 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=77.2 ms
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=96.9 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=33.2 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=49.1 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=288 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=261 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=249 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=189 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=117 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=68.1 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=324 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=197 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=153 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=103 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=61.3 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=57.5 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=58.2 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=48.2 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=62.5 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=78.8 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=83.5 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=55.3 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=109 ms
1444 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=86.9 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=47.0 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=64.1 ms
1444 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=62.7 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=61.6 ms
1444 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=68.2 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=129 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=78.3 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=37.5 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=48.2 ms
1444 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=81.0 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=40.6 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=56.7 ms
1444 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=55.1 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=55.2 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=47.2 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=74.5 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=78.0 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=49.8 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=45.2 ms
1444 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=33.7 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=28.6 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=37.6 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=383 ms
1444 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=241 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=249 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=200 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=138 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=69.3 ms
1444 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=62.2 ms
1444 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=65.1 ms
1444 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=67.8 ms
1444 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=27.5 ms
1444 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=30.2 ms
1444 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=65.5 ms
1444 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=69.3 ms
1444 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=70.2 ms
1444 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=16.6 ms
1444 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=21.6 ms
1444 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=31.6 ms
1444 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=61.5 ms
1444 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=19.7 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=160 ms
1444 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=163 ms
1444 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=134 ms
1444 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=76.0 ms
1444 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=16.7 ms
1444 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=31.0 ms
1444 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=30.7 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=29.6 ms
1444 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=28.6 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=27.7 ms
1444 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=26.5 ms
1444 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=25.6 ms
1444 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=10.5 ms
1444 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=56.7 ms
1444 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=58.2 ms
1444 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=27.6 ms
1444 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=15.2 ms
1444 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=24.1 ms
1444 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=48.6 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=53.5 ms
1444 bytes from 192.168.123.2: icmp_seq=91 ttl=64 time=22.2 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=10.7 ms
1444 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=354 ms
1444 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=213 ms
1444 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=220 ms
1444 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=171 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=116 ms
1444 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=46.4 ms
1444 bytes from 192.168.123.2: icmp_seq=99 ttl=64 time=37.9 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=56.6 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 99 received, 1% packet loss, time 19869ms
rtt min/avg/max/mdev = 10.512/87.209/383.468/77.635 ms, pipe 2
