PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=294 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=291 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=324 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=291 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=300 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=306 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=291 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=311 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=317 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=315 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=302 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=318 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=323 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=320 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=314 ms
1444 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=322 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=294 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=312 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=294 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=320 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=296 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=322 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=296 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=309 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=293 ms
1444 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=301 ms
1444 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=304 ms
1444 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=306 ms
1444 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=321 ms
1444 bytes from 192.168.123.2: icmp_seq=65 ttl=64 time=297 ms
1444 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=294 ms
1444 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=325 ms
1444 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=296 ms
1444 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=312 ms
1444 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=293 ms
1444 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=294 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=294 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=294 ms
1444 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=300 ms
1444 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=292 ms
1444 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=299 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=325 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=305 ms
1444 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=311 ms
1444 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=291 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=304 ms
1444 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=299 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=304 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 48 received, 52% packet loss, time 19995ms
rtt min/avg/max/mdev = 290.789/304.915/324.983/11.205 ms, pipe 2
