configuration,attenuation (dB),packet size (B),mean (Mibps),median (Mibps),std (Mibps),min (Mibps),max (Mibps),q1 (Mibps),q3 (Mibps)
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,165.412,165.412,0.0,165.412,165.412,165.412,165.412
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,165.167,165.167,0.0,165.167,165.167,165.167,165.167
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,148.711,148.711,0.0,148.711,148.711,148.711,148.711
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,118.899,118.899,0.0,118.899,118.899,118.899,118.899
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,127.439,127.439,0.0,127.439,127.439,127.439,127.439
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,165.699,165.699,0.0,165.699,165.699,165.699,165.699
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,165.326,165.326,0.0,165.326,165.326,165.326,165.326
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,144.662,144.662,0.0,144.662,144.662,144.662,144.662
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,165.642,165.642,0.0,165.642,165.642,165.642,165.642
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,16,165.411,165.411,0.0,165.411,165.411,165.411,165.411
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,164.979,164.979,0.0,164.979,164.979,164.979,164.979
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,132.25,132.25,0.0,132.25,132.25,132.25,132.25
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,161.463,161.463,0.0,161.463,161.463,161.463,161.463
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,165.446,165.446,0.0,165.446,165.446,165.446,165.446
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,165.421,165.421,0.0,165.421,165.421,165.421,165.421
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,140.564,140.564,0.0,140.564,140.564,140.564,140.564
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,146.025,146.025,0.0,146.025,146.025,146.025,146.025
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,153.601,153.601,0.0,153.601,153.601,153.601,153.601
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,163.195,163.195,0.0,163.195,163.195,163.195,163.195
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,165.542,165.542,0.0,165.542,165.542,165.542,165.542
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,165.33,165.33,0.0,165.33,165.33,165.33,165.33
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,150.867,150.867,0.0,150.867,150.867,150.867,150.867
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,165.083,165.083,0.0,165.083,165.083,165.083,165.083
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,165.324,165.324,0.0,165.324,165.324,165.324,165.324
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,163.247,163.247,0.0,163.247,163.247,163.247,163.247
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,165.43,165.43,0.0,165.43,165.43,165.43,165.43
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,165.388,165.388,0.0,165.388,165.388,165.388,165.388
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,165.401,165.401,0.0,165.401,165.401,165.401,165.401
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,158.928,158.928,0.0,158.928,158.928,158.928,158.928
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,165.148,165.148,0.0,165.148,165.148,165.148,165.148
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,165.48,165.48,0.0,165.48,165.48,165.48,165.48
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,130.097,130.097,0.0,130.097,130.097,130.097,130.097
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,125.424,125.424,0.0,125.424,125.424,125.424,125.424
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,165.464,165.464,0.0,165.464,165.464,165.464,165.464
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,157.028,157.028,0.0,157.028,157.028,157.028,157.028
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,165.396,165.396,0.0,165.396,165.396,165.396,165.396
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,137.873,137.873,0.0,137.873,137.873,137.873,137.873
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,165.335,165.335,0.0,165.335,165.335,165.335,165.335
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,138.957,138.957,0.0,138.957,138.957,138.957,138.957
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,148.388,148.388,0.0,148.388,148.388,148.388,148.388
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,512,163.273,163.273,0.0,163.273,163.273,163.273,163.273
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,162.704,162.704,0.0,162.704,162.704,162.704,162.704
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,113.801,113.801,0.0,113.801,113.801,113.801,113.801
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,140.538,140.538,0.0,140.538,140.538,140.538,140.538
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,164.036,164.036,0.0,164.036,164.036,164.036,164.036
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,165.87,165.87,0.0,165.87,165.87,165.87,165.87
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,162.534,162.534,0.0,162.534,162.534,162.534,162.534
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,165.498,165.498,0.0,165.498,165.498,165.498,165.498
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,159.543,159.543,0.0,159.543,159.543,159.543,159.543
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,165.285,165.285,0.0,165.285,165.285,165.285,165.285
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,156.775,156.775,0.0,156.775,156.775,156.775,156.775
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,156.841,156.841,0.0,156.841,156.841,156.841,156.841
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,165.487,165.487,0.0,165.487,165.487,165.487,165.487
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,146.38,146.38,0.0,146.38,146.38,146.38,146.38
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,156.887,156.887,0.0,156.887,156.887,156.887,156.887
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,162.355,162.355,0.0,162.355,162.355,162.355,162.355
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,158.084,158.084,0.0,158.084,158.084,158.084,158.084
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,165.588,165.588,0.0,165.588,165.588,165.588,165.588
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,165.082,165.082,0.0,165.082,165.082,165.082,165.082
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,117.961,117.961,0.0,117.961,117.961,117.961,117.961
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,165.382,165.382,0.0,165.382,165.382,165.382,165.382
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,160.501,160.501,0.0,160.501,160.501,160.501,160.501
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,163.606,163.606,0.0,163.606,163.606,163.606,163.606
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,165.498,165.498,0.0,165.498,165.498,165.498,165.498
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,163.266,163.266,0.0,163.266,163.266,163.266,163.266
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,163.346,163.346,0.0,163.346,163.346,163.346,163.346
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,165.471,165.471,0.0,165.471,165.471,165.471,165.471
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,0,1436,155.755,155.755,0.0,155.755,155.755,155.755,155.755
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,111.956,111.956,0.0,111.956,111.956,111.956,111.956
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,114.966,114.966,0.0,114.966,114.966,114.966,114.966
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,145.177,145.177,0.0,145.177,145.177,145.177,145.177
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,123.935,123.935,0.0,123.935,123.935,123.935,123.935
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,160.438,160.438,0.0,160.438,160.438,160.438,160.438
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,161.069,161.069,0.0,161.069,161.069,161.069,161.069
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,113.776,113.776,0.0,113.776,113.776,113.776,113.776
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,142.723,142.723,0.0,142.723,142.723,142.723,142.723
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,126.475,126.475,0.0,126.475,126.475,126.475,126.475
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,160.934,160.934,0.0,160.934,160.934,160.934,160.934
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,129.426,129.426,0.0,129.426,129.426,129.426,129.426
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,158.638,158.638,0.0,158.638,158.638,158.638,158.638
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,151.35,151.35,0.0,151.35,151.35,151.35,151.35
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,121.497,121.497,0.0,121.497,121.497,121.497,121.497
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,131.391,131.391,0.0,131.391,131.391,131.391,131.391
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,131.313,131.313,0.0,131.313,131.313,131.313,131.313
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,159.958,159.958,0.0,159.958,159.958,159.958,159.958
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,139.799,139.799,0.0,139.799,139.799,139.799,139.799
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,130.608,130.608,0.0,130.608,130.608,130.608,130.608
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,152.825,152.825,0.0,152.825,152.825,152.825,152.825
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,149.186,149.186,0.0,149.186,149.186,149.186,149.186
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,159.706,159.706,0.0,159.706,159.706,159.706,159.706
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,111.943,111.943,0.0,111.943,111.943,111.943,111.943
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,111.767,111.767,0.0,111.767,111.767,111.767,111.767
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,150.003,150.003,0.0,150.003,150.003,150.003,150.003
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,161.024,161.024,0.0,161.024,161.024,161.024,161.024
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,131.427,131.427,0.0,131.427,131.427,131.427,131.427
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,161.007,161.007,0.0,161.007,161.007,161.007,161.007
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,112.986,112.986,0.0,112.986,112.986,112.986,112.986
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,108.93,108.93,0.0,108.93,108.93,108.93,108.93
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,127.031,127.031,0.0,127.031,127.031,127.031,127.031
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,152.413,152.413,0.0,152.413,152.413,152.413,152.413
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,16,160.988,160.988,0.0,160.988,160.988,160.988,160.988
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,119.635,119.635,0.0,119.635,119.635,119.635,119.635
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,156.209,156.209,0.0,156.209,156.209,156.209,156.209
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,161.125,161.125,0.0,161.125,161.125,161.125,161.125
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,136.462,136.462,0.0,136.462,136.462,136.462,136.462
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,92.17,92.17,0.0,92.17,92.17,92.17,92.17
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,101.017,101.017,0.0,101.017,101.017,101.017,101.017
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,102.527,102.527,0.0,102.527,102.527,102.527,102.527
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,160.758,160.758,0.0,160.758,160.758,160.758,160.758
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,92.222,92.222,0.0,92.222,92.222,92.222,92.222
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,106.001,106.001,0.0,106.001,106.001,106.001,106.001
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,157.215,157.215,0.0,157.215,157.215,157.215,157.215
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,101.802,101.802,0.0,101.802,101.802,101.802,101.802
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,94.564,94.564,0.0,94.564,94.564,94.564,94.564
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,109.98,109.98,0.0,109.98,109.98,109.98,109.98
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,92.03,92.03,0.0,92.03,92.03,92.03,92.03
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,160.137,160.137,0.0,160.137,160.137,160.137,160.137
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,159.721,159.721,0.0,159.721,159.721,159.721,159.721
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,92.865,92.865,0.0,92.865,92.865,92.865,92.865
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,93.435,93.435,0.0,93.435,93.435,93.435,93.435
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,156.929,156.929,0.0,156.929,156.929,156.929,156.929
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,138.426,138.426,0.0,138.426,138.426,138.426,138.426
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,128.986,128.986,0.0,128.986,128.986,128.986,128.986
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,141.569,141.569,0.0,141.569,141.569,141.569,141.569
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,130.745,130.745,0.0,130.745,130.745,130.745,130.745
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,161.239,161.239,0.0,161.239,161.239,161.239,161.239
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,129.192,129.192,0.0,129.192,129.192,129.192,129.192
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,512,158.723,158.723,0.0,158.723,158.723,158.723,158.723
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,146.25,146.25,0.0,146.25,146.25,146.25,146.25
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,155.848,155.848,0.0,155.848,155.848,155.848,155.848
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,157.114,157.114,0.0,157.114,157.114,157.114,157.114
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,155.746,155.746,0.0,155.746,155.746,155.746,155.746
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,157.835,157.835,0.0,157.835,157.835,157.835,157.835
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,160.944,160.944,0.0,160.944,160.944,160.944,160.944
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,160.63,160.63,0.0,160.63,160.63,160.63,160.63
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,110.408,110.408,0.0,110.408,110.408,110.408,110.408
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,161.06,161.06,0.0,161.06,161.06,161.06,161.06
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,155.711,155.711,0.0,155.711,155.711,155.711,155.711
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,156.853,156.853,0.0,156.853,156.853,156.853,156.853
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,156.037,156.037,0.0,156.037,156.037,156.037,156.037
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,157.531,157.531,0.0,157.531,157.531,157.531,157.531
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,103.813,103.813,0.0,103.813,103.813,103.813,103.813
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,160.019,160.019,0.0,160.019,160.019,160.019,160.019
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,159.882,159.882,0.0,159.882,159.882,159.882,159.882
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,157.315,157.315,0.0,157.315,157.315,157.315,157.315
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,149.67,149.67,0.0,149.67,149.67,149.67,149.67
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,153.043,153.043,0.0,153.043,153.043,153.043,153.043
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,103.531,103.531,0.0,103.531,103.531,103.531,103.531
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,153.13,153.13,0.0,153.13,153.13,153.13,153.13
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,160.336,160.336,0.0,160.336,160.336,160.336,160.336
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,156.865,156.865,0.0,156.865,156.865,156.865,156.865
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,157.063,157.063,0.0,157.063,157.063,157.063,157.063
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,155.991,155.991,0.0,155.991,155.991,155.991,155.991
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,157.41,157.41,0.0,157.41,157.41,157.41,157.41
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,160.775,160.775,0.0,160.775,160.775,160.775,160.775
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,155.937,155.937,0.0,155.937,155.937,155.937,155.937
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,156.497,156.497,0.0,156.497,156.497,156.497,156.497
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,161.564,161.564,0.0,161.564,161.564,161.564,161.564
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.271,165.271,0.0,165.271,165.271,165.271,165.271
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.152,165.152,0.0,165.152,165.152,165.152,165.152
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.394,165.394,0.0,165.394,165.394,165.394,165.394
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,163.655,163.655,0.0,163.655,163.655,163.655,163.655
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,161.54,161.54,0.0,161.54,161.54,161.54,161.54
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.406,165.406,0.0,165.406,165.406,165.406,165.406
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,159.509,159.509,0.0,159.509,159.509,159.509,159.509
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.543,165.543,0.0,165.543,165.543,165.543,165.543
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.44,165.44,0.0,165.44,165.44,165.44,165.44
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.29,165.29,0.0,165.29,165.29,165.29,165.29
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.181,165.181,0.0,165.181,165.181,165.181,165.181
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.503,165.503,0.0,165.503,165.503,165.503,165.503
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,153.623,153.623,0.0,153.623,153.623,153.623,153.623
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,163.507,163.507,0.0,163.507,163.507,163.507,163.507
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.341,165.341,0.0,165.341,165.341,165.341,165.341
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,147.237,147.237,0.0,147.237,147.237,147.237,147.237
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,163.292,163.292,0.0,163.292,163.292,163.292,163.292
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.354,165.354,0.0,165.354,165.354,165.354,165.354
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,162.758,162.758,0.0,162.758,162.758,162.758,162.758
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,151.542,151.542,0.0,151.542,151.542,151.542,151.542
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,163.365,163.365,0.0,163.365,163.365,163.365,163.365
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,142.408,142.408,0.0,142.408,142.408,142.408,142.408
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.198,165.198,0.0,165.198,165.198,165.198,165.198
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,163.613,163.613,0.0,163.613,163.613,163.613,163.613
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.298,165.298,0.0,165.298,165.298,165.298,165.298
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,163.475,163.475,0.0,163.475,163.475,163.475,163.475
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,163.395,163.395,0.0,163.395,163.395,163.395,163.395
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,163.072,163.072,0.0,163.072,163.072,163.072,163.072
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.381,165.381,0.0,165.381,165.381,165.381,165.381
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,16,165.62,165.62,0.0,165.62,165.62,165.62,165.62
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,160.91,160.91,0.0,160.91,160.91,160.91,160.91
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,165.412,165.412,0.0,165.412,165.412,165.412,165.412
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,165.622,165.622,0.0,165.622,165.622,165.622,165.622
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,161.783,161.783,0.0,161.783,161.783,161.783,161.783
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,165.537,165.537,0.0,165.537,165.537,165.537,165.537
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,159.318,159.318,0.0,159.318,159.318,159.318,159.318
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,165.551,165.551,0.0,165.551,165.551,165.551,165.551
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,158.062,158.062,0.0,158.062,158.062,158.062,158.062
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,165.505,165.505,0.0,165.505,165.505,165.505,165.505
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,165.46,165.46,0.0,165.46,165.46,165.46,165.46
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,165.505,165.505,0.0,165.505,165.505,165.505,165.505
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,165.814,165.814,0.0,165.814,165.814,165.814,165.814
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,161.334,161.334,0.0,161.334,161.334,161.334,161.334
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,156.717,156.717,0.0,156.717,156.717,156.717,156.717
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,165.452,165.452,0.0,165.452,165.452,165.452,165.452
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,166.189,166.189,0.0,166.189,166.189,166.189,166.189
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,147.974,147.974,0.0,147.974,147.974,147.974,147.974
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,165.501,165.501,0.0,165.501,165.501,165.501,165.501
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,165.397,165.397,0.0,165.397,165.397,165.397,165.397
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,165.492,165.492,0.0,165.492,165.492,165.492,165.492
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,143.101,143.101,0.0,143.101,143.101,143.101,143.101
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,165.257,165.257,0.0,165.257,165.257,165.257,165.257
