PING 192.168.123.2 (192.168.123.2) 16(44) bytes of data.
24 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=527 ms
24 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=526 ms
24 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=534 ms
24 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=560 ms
24 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=550 ms
24 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=541 ms
24 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=513 ms
24 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=511 ms
24 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=509 ms
24 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=524 ms
24 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=512 ms
24 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=489 ms
24 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=491 ms
24 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=517 ms
24 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=535 ms
24 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=523 ms
24 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=522 ms
24 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=516 ms
24 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=498 ms
24 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=513 ms
24 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=562 ms
24 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=560 ms
24 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=534 ms
24 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=539 ms
24 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=529 ms
24 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=513 ms
24 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=534 ms
24 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=563 ms
24 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=560 ms
24 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=549 ms
24 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=534 ms
24 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=530 ms
24 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=538 ms
24 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=539 ms
24 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=516 ms
24 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=564 ms
24 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=591 ms
24 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=604 ms
24 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=578 ms
24 bytes from 192.168.123.2: icmp_seq=59 ttl=64 time=316 ms
24 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=488 ms
24 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=521 ms
24 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=508 ms
24 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=530 ms
24 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=538 ms
24 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=520 ms
24 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=522 ms
24 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=526 ms
24 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=558 ms
24 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=550 ms
24 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=531 ms
24 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=516 ms
24 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=512 ms
24 bytes from 192.168.123.2: icmp_seq=76 ttl=64 time=537 ms
24 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=553 ms
24 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=539 ms
24 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=510 ms
24 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=495 ms
24 bytes from 192.168.123.2: icmp_seq=82 ttl=64 time=494 ms
24 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=324 ms
