PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=28.3 ms
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=317 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=66.2 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=328 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=75.9 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=23.0 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=21.3 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=21.4 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=328 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=70.3 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=329 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=90.2 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=13.6 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=103 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=26.0 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=160 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=60.4 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=37.2 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=318 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=66.7 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=15.8 ms
1444 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=102 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=26.9 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=226 ms
1444 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=114 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=42.3 ms
1444 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=312 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=45.6 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=24.0 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=208 ms
1444 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=122 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=47.9 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=28.8 ms
1444 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=336 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=83.7 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=14.2 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=127 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=59.4 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=279 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=54.0 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=18.2 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=27.7 ms
1444 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=282 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=89.4 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=38.3 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=23.3 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=34.2 ms
1444 bytes from 192.168.123.2: icmp_seq=58 ttl=64 time=27.3 ms
1444 bytes from 192.168.123.2: icmp_seq=60 ttl=64 time=16.3 ms
1444 bytes from 192.168.123.2: icmp_seq=61 ttl=64 time=31.4 ms
1444 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=16.0 ms
1444 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=73.7 ms
1444 bytes from 192.168.123.2: icmp_seq=66 ttl=64 time=26.4 ms
1444 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=321 ms
1444 bytes from 192.168.123.2: icmp_seq=69 ttl=64 time=40.9 ms
1444 bytes from 192.168.123.2: icmp_seq=70 ttl=64 time=23.2 ms
1444 bytes from 192.168.123.2: icmp_seq=71 ttl=64 time=21.4 ms
1444 bytes from 192.168.123.2: icmp_seq=72 ttl=64 time=19.0 ms
1444 bytes from 192.168.123.2: icmp_seq=73 ttl=64 time=266 ms
1444 bytes from 192.168.123.2: icmp_seq=74 ttl=64 time=95.7 ms
1444 bytes from 192.168.123.2: icmp_seq=75 ttl=64 time=26.8 ms
1444 bytes from 192.168.123.2: icmp_seq=77 ttl=64 time=85.5 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=18.6 ms
1444 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=140 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=21.6 ms
1444 bytes from 192.168.123.2: icmp_seq=81 ttl=64 time=13.2 ms
1444 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=73.2 ms
1444 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=25.3 ms
1444 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=302 ms
1444 bytes from 192.168.123.2: icmp_seq=87 ttl=64 time=14.8 ms
1444 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=45.3 ms
1444 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=23.8 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=320 ms
1444 bytes from 192.168.123.2: icmp_seq=92 ttl=64 time=39.3 ms
1444 bytes from 192.168.123.2: icmp_seq=93 ttl=64 time=290 ms
1444 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=97.8 ms
1444 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=14.6 ms
1444 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=8.99 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=122 ms
1444 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=25.3 ms
1444 bytes from 192.168.123.2: icmp_seq=100 ttl=64 time=77.1 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 81 received, 19% packet loss, time 19894ms
rtt min/avg/max/mdev = 8.988/99.114/335.668/105.037 ms, pipe 2
