PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=51.1 ms
1444 bytes from 192.168.123.2: icmp_seq=2 ttl=64 time=44.5 ms
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=30.5 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=41.8 ms
1444 bytes from 192.168.123.2: icmp_seq=5 ttl=64 time=32.6 ms
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=16.8 ms
1444 bytes from 192.168.123.2: icmp_seq=7 ttl=64 time=77.3 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=99.5 ms
1444 bytes from 192.168.123.2: icmp_seq=9 ttl=64 time=115 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=130 ms
1444 bytes from 192.168.123.2: icmp_seq=11 ttl=64 time=134 ms
1444 bytes from 192.168.123.2: icmp_seq=12 ttl=64 time=147 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=134 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=136 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=122 ms
1444 bytes from 192.168.123.2: icmp_seq=16 ttl=64 time=125 ms
1444 bytes from 192.168.123.2: icmp_seq=17 ttl=64 time=125 ms
1444 bytes from 192.168.123.2: icmp_seq=18 ttl=64 time=118 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=99.9 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=85.2 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=78.1 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=70.7 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=64.6 ms
1444 bytes from 192.168.123.2: icmp_seq=24 ttl=64 time=64.1 ms
1444 bytes from 192.168.123.2: icmp_seq=25 ttl=64 time=58.6 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=57.8 ms
1444 bytes from 192.168.123.2: icmp_seq=27 ttl=64 time=63.1 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=46.7 ms
1444 bytes from 192.168.123.2: icmp_seq=29 ttl=64 time=33.7 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=19.8 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=21.5 ms
1444 bytes from 192.168.123.2: icmp_seq=32 ttl=64 time=27.4 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=28.5 ms
1444 bytes from 192.168.123.2: icmp_seq=34 ttl=64 time=34.0 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=36.0 ms
1444 bytes from 192.168.123.2: icmp_seq=36 ttl=64 time=38.9 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=41.1 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=44.3 ms
1444 bytes from 192.168.123.2: icmp_seq=39 ttl=64 time=55.0 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=55.1 ms
1444 bytes from 192.168.123.2: icmp_seq=41 ttl=64 time=47.8 ms
1444 bytes from 192.168.123.2: icmp_seq=42 ttl=64 time=49.7 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=61.4 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=52.3 ms
1444 bytes from 192.168.123.2: icmp_seq=45 ttl=64 time=45.1 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=44.7 ms
1444 bytes from 192.168.123.2: icmp_seq=47 ttl=64 time=45.3 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=43.0 ms
1444 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=28.4 ms
1444 bytes from 192.168.123.2: icmp_seq=50 ttl=64 time=324 ms
1444 bytes from 192.168.123.2: icmp_seq=52 ttl=64 time=39.4 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=17.4 ms
1444 bytes from 192.168.123.2: icmp_seq=56 ttl=64 time=84.0 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=18.7 ms
