PING 192.168.123.2 (192.168.123.2) 1436(1464) bytes of data.
1444 bytes from 192.168.123.2: icmp_seq=1 ttl=64 time=253 ms
1444 bytes from 192.168.123.2: icmp_seq=3 ttl=64 time=262 ms
1444 bytes from 192.168.123.2: icmp_seq=4 ttl=64 time=256 ms
1444 bytes from 192.168.123.2: icmp_seq=6 ttl=64 time=256 ms
1444 bytes from 192.168.123.2: icmp_seq=8 ttl=64 time=259 ms
1444 bytes from 192.168.123.2: icmp_seq=10 ttl=64 time=253 ms
1444 bytes from 192.168.123.2: icmp_seq=13 ttl=64 time=149 ms
1444 bytes from 192.168.123.2: icmp_seq=14 ttl=64 time=278 ms
1444 bytes from 192.168.123.2: icmp_seq=15 ttl=64 time=268 ms
1444 bytes from 192.168.123.2: icmp_seq=19 ttl=64 time=272 ms
1444 bytes from 192.168.123.2: icmp_seq=20 ttl=64 time=250 ms
1444 bytes from 192.168.123.2: icmp_seq=21 ttl=64 time=247 ms
1444 bytes from 192.168.123.2: icmp_seq=22 ttl=64 time=260 ms
1444 bytes from 192.168.123.2: icmp_seq=23 ttl=64 time=270 ms
1444 bytes from 192.168.123.2: icmp_seq=26 ttl=64 time=246 ms
1444 bytes from 192.168.123.2: icmp_seq=28 ttl=64 time=252 ms
1444 bytes from 192.168.123.2: icmp_seq=30 ttl=64 time=264 ms
1444 bytes from 192.168.123.2: icmp_seq=31 ttl=64 time=257 ms
1444 bytes from 192.168.123.2: icmp_seq=33 ttl=64 time=254 ms
1444 bytes from 192.168.123.2: icmp_seq=35 ttl=64 time=253 ms
1444 bytes from 192.168.123.2: icmp_seq=37 ttl=64 time=262 ms
1444 bytes from 192.168.123.2: icmp_seq=38 ttl=64 time=257 ms
1444 bytes from 192.168.123.2: icmp_seq=40 ttl=64 time=248 ms
1444 bytes from 192.168.123.2: icmp_seq=43 ttl=64 time=250 ms
1444 bytes from 192.168.123.2: icmp_seq=44 ttl=64 time=245 ms
1444 bytes from 192.168.123.2: icmp_seq=46 ttl=64 time=252 ms
1444 bytes from 192.168.123.2: icmp_seq=48 ttl=64 time=297 ms
1444 bytes from 192.168.123.2: icmp_seq=49 ttl=64 time=340 ms
1444 bytes from 192.168.123.2: icmp_seq=51 ttl=64 time=245 ms
1444 bytes from 192.168.123.2: icmp_seq=53 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=54 ttl=64 time=230 ms
1444 bytes from 192.168.123.2: icmp_seq=55 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=57 ttl=64 time=235 ms
1444 bytes from 192.168.123.2: icmp_seq=62 ttl=64 time=238 ms
1444 bytes from 192.168.123.2: icmp_seq=63 ttl=64 time=247 ms
1444 bytes from 192.168.123.2: icmp_seq=64 ttl=64 time=238 ms
1444 bytes from 192.168.123.2: icmp_seq=67 ttl=64 time=241 ms
1444 bytes from 192.168.123.2: icmp_seq=68 ttl=64 time=232 ms
1444 bytes from 192.168.123.2: icmp_seq=78 ttl=64 time=257 ms
1444 bytes from 192.168.123.2: icmp_seq=79 ttl=64 time=243 ms
1444 bytes from 192.168.123.2: icmp_seq=80 ttl=64 time=234 ms
1444 bytes from 192.168.123.2: icmp_seq=83 ttl=64 time=254 ms
1444 bytes from 192.168.123.2: icmp_seq=84 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=85 ttl=64 time=231 ms
1444 bytes from 192.168.123.2: icmp_seq=86 ttl=64 time=240 ms
1444 bytes from 192.168.123.2: icmp_seq=88 ttl=64 time=237 ms
1444 bytes from 192.168.123.2: icmp_seq=89 ttl=64 time=244 ms
1444 bytes from 192.168.123.2: icmp_seq=90 ttl=64 time=236 ms
1444 bytes from 192.168.123.2: icmp_seq=94 ttl=64 time=251 ms
1444 bytes from 192.168.123.2: icmp_seq=95 ttl=64 time=233 ms
1444 bytes from 192.168.123.2: icmp_seq=96 ttl=64 time=238 ms
1444 bytes from 192.168.123.2: icmp_seq=97 ttl=64 time=227 ms
1444 bytes from 192.168.123.2: icmp_seq=98 ttl=64 time=233 ms

--- 192.168.123.2 ping statistics ---
100 packets transmitted, 53 received, 47% packet loss, time 19987ms
rtt min/avg/max/mdev = 148.910/248.422/340.106/22.985 ms, pipe 2
